"","equi_output"
"3470",0.160890380432395
"3471",0.160890380432395
"3472",0.160890380432395
"3473",0.225123393269473
"3474",0.160890380432395
"3475",0.467449171190443
"3476",0.160890380432395
"3477",0.160890380432395
"3478",0.225123393269473
"3479",0.160890380432395
"3480",-0.588258125684106
"3481",0.160890380432395
"3482",0.160890380432395
"3483",0.160890380432395
"3484",0.160890380432395
"3485",0.160890380432395
"3486",-0.0132917330959225
"3487",0.0706461622645657
"3488",0.160890380432395
"3489",0.160890380432395
"3490",-0.0132917330959225
"3491",0.160890380432395
"3492",0.160890380432395
"3493",0.160890380432395
"3494",0.225123393269473
"3495",0.160890380432395
"3496",-3.63593800527571
"3497",0.160890380432395
"3498",0.160890380432395
"3499",0.160890380432395
"3500",0.160890380432395
"3501",0.160890380432395
"3502",-0.0132917330959225
"3503",0.225123393269473
"3504",0.160890380432395
"3505",-0.00294852364066322
"3506",0.160890380432395
"3507",0.160890380432395
"3508",-0.0132917330959225
"3509",0.160890380432395
"3510",0.160890380432395
"3511",-0.0132917330959225
"3512",0.160890380432395
"3513",-0.0132917330959225
"3514",0.160890380432395
"3515",-0.0132917330959225
"3516",0.160890380432395
"3517",0.160890380432395
"3518",0.160890380432395
"3519",0.225123393269473
"3520",0.160890380432395
"3521",0.160890380432395
"3522",0.160890380432395
"3523",0.160890380432395
"3524",0.160890380432395
"3525",-0.0132917330959225
"3526",0.225123393269473
"3527",0.160890380432395
"3528",0.225123393269473
"3529",0.917613679630029
"3530",0.160890380432395
"3531",0.160890380432395
"3532",0.160890380432395
"3533",-0.0132917330959225
"3534",0.0706461622645657
"3535",0.160890380432395
"3536",0.160890380432395
"3537",0.160890380432395
"3538",0.160890380432395
"3539",0.160890380432395
"3540",0.160890380432395
"3541",0.160890380432395
"3542",0.160890380432395
"3543",0.467449171190443
"3544",-0.0132917330959225
"3545",0.160890380432395
"3546",0.160890380432395
"3547",0.160890380432395
"3548",0.0706461622645657
"3549",0.160890380432395
"3550",0.160890380432395
"3551",-4.26862187899654
"3552",0.160890380432395
"3553",0.160890380432395
"3554",0.160890380432395
"3555",-0.0132917330959225
"3556",0.160890380432395
"3557",0.160890380432395
"3558",0.160890380432395
"3559",-0.0132917330959225
"3560",0.160890380432395
"3561",-0.0132917330959225
"3562",0.160890380432395
"3563",0.160890380432395
"3564",0.160890380432395
"3565",0.225123393269473
"3566",-0.0132917330959225
"3567",0.160890380432395
"3568",0.160890380432395
"3569",0.160890380432395
"3570",-0.0132917330959225
"3571",0.160890380432395
"3572",0.160890380432395
"3573",0.160890380432395
"3574",0.160890380432395
"3575",0.225123393269473
"3576",0.160890380432395
"3577",0.160890380432395
"3578",0.160890380432395
"3579",0.160890380432395
"3580",0.225123393269473
"3581",0.225123393269473
"3582",0.160890380432395
"3583",0.160890380432395
"3584",0.160890380432395
"3585",-0.0132917330959225
"3586",-0.0132917330959225
"3587",0.160890380432395
"3588",-0.0132917330959225
"3589",0.160890380432395
"3590",0.160890380432395
"3591",0.160890380432395
"3592",0.160890380432395
"3593",0.160890380432395
"3594",0.160890380432395
"3595",0.160890380432395
"3596",-0.0132917330959225
"3597",-0.00294852364066322
"3598",0.160890380432395
"3599",0.160890380432395
"3600",0.160890380432395
"3601",-0.0132917330959225
"3602",0.160890380432395
"3603",0.160890380432395
"3604",0.160890380432395
"3605",0.160890380432395
"3606",0.160890380432395
"3607",0.160890380432395
"3608",0.196394093045647
"3609",0.160890380432395
"3610",0.160890380432395
"3611",-0.0132917330959225
"3612",0.160890380432395
"3613",0.160890380432395
"3614",0.160890380432395
"3615",0.160890380432395
"3616",0.160890380432395
"3617",0.160890380432395
"3618",0.225123393269473
"3619",-0.0132917330959225
"3620",0.160890380432395
"3621",0.160890380432395
"3622",-0.588258125684106
"3623",0.160890380432395
"3624",-0.0132917330959225
"3625",0.160890380432395
"3626",-0.0132917330959225
"3627",0.160890380432395
"3628",0.160890380432395
"3629",0.160890380432395
"3630",0.160890380432395
"3631",0.917613679630029
"3632",0.160890380432395
"3633",0.160890380432395
"3634",0.160890380432395
"3635",0.160890380432395
"3636",0.160890380432395
"3637",0.160890380432395
"3638",0.225123393269473
"3639",0.160890380432395
"3640",0.160890380432395
"3641",0.160890380432395
"3642",0.160890380432395
"3643",0.160890380432395
"3644",0.160890380432395
"3645",0.160890380432395
"3646",0.225123393269473
"3647",-0.0132917330959225
"3648",-0.0132917330959225
"3649",0.160890380432395
"3650",-0.0132917330959225
"3651",0.160890380432395
"3652",-0.0132917330959225
"3653",0.160890380432395
"3654",0.160890380432395
"3655",0.160890380432395
"3656",0.160890380432395
"3657",0.225123393269473
"3658",-0.0132917330959225
"3659",4.87479832364617
"3660",0.160890380432395
"3661",0.160890380432395
"3662",0.160890380432395
"3663",-0.0132917330959225
"3664",-0.0132917330959225
"3665",0.160890380432395
"3666",0.160890380432395
"3667",0.225123393269473
"3668",0.160890380432395
"3669",0.160890380432395
"3670",0.160890380432395
"3671",0.160890380432395
"3672",0.160890380432395
"3673",-0.0132917330959225
"3674",0.160890380432395
"3675",0.160890380432395
"3676",0.160890380432395
"3677",0.160890380432395
"3678",-0.0132917330959225
"3679",0.160890380432395
"3680",0.160890380432395
"3681",0.225123393269473
"3682",-0.0132917330959225
"3683",0.0706461622645657
"3684",0.160890380432395
"3685",0.160890380432395
"3686",0.160890380432395
"3687",0.160890380432395
"3688",0.160890380432395
"3689",0.160890380432395
"3690",0.160890380432395
"3691",0.160890380432395
"3692",0.160890380432395
"3693",0.225123393269473
"3694",0.160890380432395
"3695",0.917613679630029
"3696",0.225123393269473
"3697",0.160890380432395
"3698",0.160890380432395
"3699",0.160890380432395
"3700",0.160890380432395
"3701",0.160890380432395
"3702",-0.0132917330959225
"3703",0.160890380432395
"3704",0.160890380432395
"3705",0.160890380432395
"3706",0.160890380432395
"3707",0.160890380432395
"3708",0.160890380432395
"3709",0.225123393269473
"3710",-0.00294852364066322
"3711",0.160890380432395
"3712",0.160890380432395
"3713",-0.0132917330959225
"3714",0.225123393269473
"3715",0.160890380432395
"3716",0.160890380432395
"3717",0.225123393269473
"3718",0.225123393269473
"3719",0.160890380432395
"3720",0.160890380432395
"3721",0.160890380432395
"3722",0.225123393269473
"3723",-0.0132917330959225
"3724",0.225123393269473
"3725",0.160890380432395
"3726",0.160890380432395
"3727",0.160890380432395
"3728",0.225123393269473
"3729",0.160890380432395
"3730",-0.0132917330959225
"3731",0.160890380432395
"3732",0.160890380432395
"3733",0.160890380432395
"3734",-0.0132917330959225
"3735",0.160890380432395
"3736",0.160890380432395
"3737",0.160890380432395
"3738",0.160890380432395
"3739",0.917613679630029
"3740",0.160890380432395
"3741",0.160890380432395
"3742",-0.0132917330959225
"3743",0.160890380432395
"3744",0.225123393269473
"3745",0.225123393269473
"3746",-0.0132917330959225
"3747",0.160890380432395
"3748",0.160890380432395
"3749",0.160890380432395
"3750",0.160890380432395
"3751",0.160890380432395
"3752",0.160890380432395
"3753",0.160890380432395
"3754",0.160890380432395
"3755",0.160890380432395
"3756",0.160890380432395
"3757",0.160890380432395
"3758",0.160890380432395
"3759",0.160890380432395
"3760",0.225123393269473
"3761",0.225123393269473
"3762",-0.0132917330959225
"3763",-0.0132917330959225
"3764",-0.00294852364066322
"3765",0.160890380432395
"3766",0.160890380432395
"3767",0.160890380432395
"3768",0.160890380432395
"3769",-0.588258125684106
"3770",-0.0132917330959225
"3771",0.160890380432395
"3772",-3.63593800527571
"3773",0.160890380432395
"3774",0.160890380432395
"3775",-10.7289399488739
"3776",0.225123393269473
"3777",0.225123393269473
"3778",0.160890380432395
"3779",0.160890380432395
"3780",0.160890380432395
"3781",0.160890380432395
"3782",-0.0132917330959225
"3783",0.160890380432395
"3784",-0.0132917330959225
"3785",-10.7289399488739
"3786",0.160890380432395
"3787",0.160890380432395
"3788",0.160890380432395
"3789",-0.0132917330959225
"3790",-6.21774110912402
"3791",-0.0132917330959225
"3792",0.160890380432395
"3793",0.160890380432395
"3794",0.160890380432395
"3795",0.160890380432395
"3796",0.160890380432395
"3797",0.225123393269473
"3798",0.160890380432395
"3799",0.160890380432395
"3800",0.160890380432395
"3801",0.160890380432395
"3802",0.160890380432395
"3803",-0.0132917330959225
"3804",0.160890380432395
"3805",-0.0132917330959225
"3806",0.160890380432395
"3807",-0.00294852364066322
"3808",0.225123393269473
"3809",0.160890380432395
"3810",-0.0132917330959225
"3811",0.160890380432395
"3812",0.467449171190443
"3813",0.160890380432395
"3814",0.160890380432395
"3815",0.160890380432395
"3816",0.160890380432395
"3817",0.160890380432395
"3818",0.160890380432395
"3819",0.160890380432395
"3820",0.160890380432395
"3821",0.160890380432395
"3822",-0.0132917330959225
"3823",0.225123393269473
"3824",-0.588258125684106
"3825",0.160890380432395
"3826",0.467449171190443
"3827",0.160890380432395
"3828",0.160890380432395
"3829",-0.0132917330959225
"3830",-0.0132917330959225
"3831",0.160890380432395
"3832",-0.00294852364066322
"3833",0.160890380432395
"3834",0.160890380432395
"3835",0.160890380432395
"3836",0.160890380432395
"3837",0.160890380432395
"3838",0.0706461622645657
"3839",0.160890380432395
"3840",0.160890380432395
"3841",-0.0132917330959225
"3842",0.160890380432395
"3843",-0.0132917330959225
"3844",-0.0132917330959225
"3845",0.160890380432395
"3846",0.225123393269473
"3847",0.160890380432395
"3848",0.160890380432395
"3849",0.160890380432395
"3850",0.160890380432395
"3851",0.160890380432395
"3852",0.160890380432395
"3853",0.160890380432395
"3854",0.160890380432395
"3855",0.160890380432395
"3856",-0.0132917330959225
"3857",0.160890380432395
"3858",0.160890380432395
"3859",0.160890380432395
"3860",0.160890380432395
"3861",0.225123393269473
"3862",-0.0132917330959225
"3863",-0.0132917330959225
"3864",0.160890380432395
"3865",0.160890380432395
"3866",0.160890380432395
"3867",0.160890380432395
"3868",0.160890380432395
"3869",0.160890380432395
"3870",-3.63593800527571
"3871",0.160890380432395
"3872",0.160890380432395
"3873",0.160890380432395
"3874",0.160890380432395
"3875",7.16452883441061
"3876",0.160890380432395
"3877",-0.0132917330959225
"3878",0.160890380432395
"3879",0.160890380432395
"3880",0.225123393269473
"3881",0.160890380432395
"3882",0.160890380432395
"3883",0.160890380432395
"3884",0.160890380432395
"3885",0.160890380432395
"3886",0.160890380432395
"3887",0.160890380432395
"3888",0.160890380432395
"3889",-0.0132917330959225
"3890",0.160890380432395
"3891",-0.588258125684106
"3892",0.160890380432395
"3893",-0.0132917330959225
"3894",0.160890380432395
"3895",0.160890380432395
"3896",0.160890380432395
"3897",0.160890380432395
"3898",0.160890380432395
"3899",0.160890380432395
"3900",0.160890380432395
"3901",-0.0132917330959225
"3902",-0.0132917330959225
"3903",0.160890380432395
"3904",0.225123393269473
"3905",0.160890380432395
"3906",-0.0132917330959225
"3907",0.160890380432395
"3908",0.160890380432395
"3909",0.225123393269473
"3910",-0.0132917330959225
"3911",0.160890380432395
"3912",8.14032615206793
"3913",-3.63593800527571
"3914",0.160890380432395
"3915",0.160890380432395
"3916",0.160890380432395
"3917",0.160890380432395
"3918",0.160890380432395
"3919",0.160890380432395
"3920",0.160890380432395
"3921",0.160890380432395
"3922",-0.0132917330959225
"3923",-0.0132917330959225
"3924",-0.0132917330959225
"3925",0.225123393269473
"3926",0.160890380432395
"3927",0.160890380432395
"3928",0.225123393269473
"3929",0.467449171190443
"3930",0.160890380432395
"3931",0.160890380432395
"3932",0.160890380432395
"3933",0.160890380432395
"3934",0.225123393269473
"3935",0.160890380432395
"3936",0.160890380432395
"3937",0.160890380432395
"3938",0.160890380432395
"3939",0.160890380432395
"3940",-0.0132917330959225
"3941",-0.588258125684106
"3942",0.160890380432395
"3943",-3.63593800527571
"3944",0.160890380432395
"3945",0.160890380432395
"3946",0.160890380432395
"3947",0.160890380432395
"3948",0.160890380432395
"3949",0.160890380432395
"3950",0.160890380432395
"3951",0.160890380432395
"3952",0.0706461622645657
"3953",-0.0132917330959225
"3954",0.160890380432395
"3955",0.160890380432395
"3956",0.160890380432395
"3957",0.160890380432395
"3958",0.160890380432395
"3959",0.160890380432395
"3960",0.467449171190443
"3961",0.160890380432395
"3962",0.160890380432395
"3963",0.160890380432395
"3964",0.225123393269473
"3965",0.225123393269473
"3966",0.160890380432395
"3967",0.160890380432395
"3968",0.160890380432395
"3969",0.225123393269473
"3970",-0.0132917330959225
"3971",0.160890380432395
"3972",0.160890380432395
"3973",-0.0132917330959225
"3974",0.917613679630029
"3975",0.160890380432395
"3976",0.160890380432395
"3977",0.225123393269473
"3978",0.160890380432395
"3979",-0.0132917330959225
"3980",0.160890380432395
"3981",0.160890380432395
"3982",0.160890380432395
"3983",0.160890380432395
"3984",0.160890380432395
"3985",0.160890380432395
"3986",0.160890380432395
"3987",0.160890380432395
"3988",0.225123393269473
"3989",-0.0132917330959225
"3990",0.160890380432395
"3991",0.467449171190443
"3992",0.160890380432395
"3993",0.160890380432395
"3994",0.160890380432395
"3995",0.160890380432395
"3996",0.160890380432395
"3997",0.917613679630029
"3998",0.160890380432395
"3999",0.160890380432395
"4000",-3.63593800527571
"4001",0.160890380432395
"4002",0.160890380432395
"4003",0.160890380432395
"4004",-0.00294852364066322
"4005",-0.0132917330959225
"4006",0.160890380432395
"4007",-0.0132917330959225
"4008",0.160890380432395
"4009",0.225123393269473
"4010",0.225123393269473
"4011",-0.00294852364066322
"4012",0.160890380432395
"4013",0.160890380432395
"4014",0.160890380432395
"4015",-0.0132917330959225
"4016",0.160890380432395
"4017",-0.0132917330959225
"4018",0.160890380432395
"4019",0.160890380432395
"4020",0.160890380432395
"4021",0.160890380432395
"4022",0.160890380432395
"4023",0.160890380432395
"4024",-0.0132917330959225
"4025",0.160890380432395
"4026",0.160890380432395
"4027",0.160890380432395
"4028",0.225123393269473
"4029",-0.0132917330959225
"4030",0.160890380432395
"4031",0.160890380432395
"4032",0.160890380432395
"4033",-0.0132917330959225
"4034",0.160890380432395
"4035",0.160890380432395
"4036",0.467449171190443
"4037",0.160890380432395
"4038",0.160890380432395
"4039",0.160890380432395
"4040",0.160890380432395
"4041",0.160890380432395
"4042",0.160890380432395
"4043",0.160890380432395
"4044",0.160890380432395
"4045",-0.0132917330959225
"4046",0.225123393269473
"4047",0.160890380432395
"4048",0.160890380432395
"4049",0.160890380432395
"4050",-0.0132917330959225
"4051",0.160890380432395
"4052",-0.0132917330959225
"4053",0.160890380432395
"4054",0.160890380432395
"4055",0.160890380432395
"4056",0.160890380432395
"4057",0.160890380432395
"4058",0.160890380432395
"4059",0.160890380432395
"4060",-0.0132917330959225
"4061",0.160890380432395
"4062",0.160890380432395
"4063",0.160890380432395
"4064",0.225123393269473
"4065",0.160890380432395
"4066",0.160890380432395
"4067",0.160890380432395
"4068",0.160890380432395
"4069",0.160890380432395
"4070",0.160890380432395
"4071",-0.0132917330959225
"4072",0.225123393269473
"4073",0.160890380432395
"4074",-0.0132917330959225
"4075",0.160890380432395
"4076",0.160890380432395
"4077",0.917613679630029
"4078",0.160890380432395
"4079",0.160890380432395
"4080",-6.21774110912402
"4081",0.160890380432395
"4082",0.225123393269473
"4083",-0.0132917330959225
"4084",0.160890380432395
"4085",0.160890380432395
"4086",0.225123393269473
"4087",0.225123393269473
"4088",-0.0132917330959225
"4089",-0.0132917330959225
"4090",0.160890380432395
"4091",-0.588258125684106
"4092",0.160890380432395
"4093",0.160890380432395
"4094",0.160890380432395
"4095",0.160890380432395
"4096",0.160890380432395
"4097",0.225123393269473
"4098",-0.0132917330959225
"4099",0.160890380432395
"4100",0.467449171190443
"4101",0.160890380432395
"4102",0.160890380432395
"4103",-0.0132917330959225
"4104",0.160890380432395
"4105",0.160890380432395
"4106",0.160890380432395
"4107",0.160890380432395
"4108",0.160890380432395
"4109",0.225123393269473
"4110",0.160890380432395
"4111",0.160890380432395
"4112",0.160890380432395
"4113",0.160890380432395
"4114",0.160890380432395
"4115",0.160890380432395
"4116",0.225123393269473
"4117",0.0706461622645657
"4118",0.225123393269473
"4119",0.160890380432395
"4120",0.160890380432395
"4121",0.160890380432395
"4122",0.160890380432395
"4123",0.160890380432395
"4124",0.160890380432395
"4125",-0.0132917330959225
"4126",-0.0132917330959225
"4127",0.160890380432395
"4128",0.160890380432395
"4129",0.160890380432395
"4130",0.225123393269473
"4131",0.160890380432395
"4132",-0.0132917330959225
"4133",0.160890380432395
"4134",-0.00294852364066322
"4135",0.160890380432395
"4136",0.160890380432395
"4137",0.160890380432395
"4138",0.160890380432395
"4139",0.160890380432395
"4140",0.225123393269473
"4141",0.160890380432395
"4142",0.225123393269473
"4143",0.160890380432395
"4144",-0.0132917330959225
"4145",0.160890380432395
"4146",-0.0132917330959225
"4147",0.160890380432395
"4148",0.160890380432395
"4149",0.160890380432395
"4150",0.160890380432395
"4151",0.160890380432395
"4152",0.160890380432395
"4153",0.225123393269473
"4154",0.160890380432395
"4155",-0.0132917330959225
"4156",0.160890380432395
"4157",0.225123393269473
"4158",0.160890380432395
"4159",0.160890380432395
"4160",0.160890380432395
"4161",0.160890380432395
"4162",0.160890380432395
"4163",0.160890380432395
"4164",0.160890380432395
"4165",0.160890380432395
"4166",0.225123393269473
"4167",0.160890380432395
"4168",-0.0132917330959225
"4169",0.160890380432395
"4170",0.160890380432395
"4171",0.160890380432395
"4172",0.160890380432395
"4173",0.160890380432395
"4174",0.160890380432395
"4175",0.160890380432395
"4176",0.160890380432395
"4177",0.160890380432395
"4178",0.160890380432395
"4179",0.160890380432395
"4180",-0.0132917330959225
"4181",0.160890380432395
"4182",0.160890380432395
"4183",0.225123393269473
"4184",0.160890380432395
"4185",0.160890380432395
"4186",0.160890380432395
"4187",0.160890380432395
"4188",0.225123393269473
"4189",0.160890380432395
"4190",-0.0132917330959225
"4191",0.917613679630029
"4192",0.160890380432395
"4193",0.160890380432395
"4194",0.160890380432395
"4195",-0.0132917330959225
"4196",-0.0132917330959225
"4197",0.160890380432395
"4198",0.160890380432395
"4199",-0.0132917330959225
"4200",0.160890380432395
"4201",0.160890380432395
"4202",0.160890380432395
"4203",0.160890380432395
"4204",0.160890380432395
"4205",0.160890380432395
"4206",0.160890380432395
"4207",0.160890380432395
"4208",0.160890380432395
"4209",0.160890380432395
"4210",0.160890380432395
"4211",0.160890380432395
"4212",0.160890380432395
"4213",0.225123393269473
"4214",0.160890380432395
"4215",0.160890380432395
"4216",0.160890380432395
"4217",0.160890380432395
"4218",0.160890380432395
"4219",-0.0132917330959225
"4220",0.160890380432395
"4221",0.160890380432395
"4222",0.160890380432395
"4223",0.160890380432395
"4224",0.160890380432395
"4225",0.160890380432395
"4226",0.225123393269473
"4227",0.160890380432395
"4228",0.160890380432395
"4229",0.160890380432395
"4230",0.160890380432395
"4231",0.160890380432395
"4232",0.160890380432395
"4233",0.225123393269473
"4234",0.225123393269473
"4235",0.160890380432395
"4236",0.160890380432395
"4237",0.225123393269473
"4238",0.160890380432395
"4239",0.160890380432395
"4240",0.160890380432395
"4241",0.160890380432395
"4242",0.160890380432395
"4243",-0.0132917330959225
"4244",0.160890380432395
"4245",0.160890380432395
"4246",8.14032615206793
"4247",0.160890380432395
"4248",0.160890380432395
"4249",0.225123393269473
"4250",0.160890380432395
"4251",0.225123393269473
"4252",0.160890380432395
"4253",0.160890380432395
"4254",0.196394093045647
"4255",0.160890380432395
"4256",0.160890380432395
"4257",0.160890380432395
"4258",0.160890380432395
"4259",0.160890380432395
"4260",-0.0132917330959225
"4261",-4.26862187899654
"4262",0.225123393269473
"4263",0.917613679630029
"4264",0.160890380432395
"4265",-0.0132917330959225
"4266",0.160890380432395
"4267",0.160890380432395
"4268",0.160890380432395
"4269",0.160890380432395
"4270",0.160890380432395
"4271",0.160890380432395
"4272",0.160890380432395
"4273",-0.0132917330959225
"4274",-0.0132917330959225
"4275",-0.0132917330959225
"4276",0.160890380432395
"4277",0.160890380432395
"4278",0.160890380432395
"4279",0.160890380432395
"4280",0.160890380432395
"4281",0.160890380432395
"4282",0.225123393269473
"4283",0.160890380432395
"4284",0.160890380432395
"4285",0.160890380432395
"4286",0.160890380432395
"4287",0.160890380432395
"4288",0.160890380432395
"4289",0.160890380432395
"4290",-0.0132917330959225
"4291",0.160890380432395
"4292",0.160890380432395
"4293",0.160890380432395
"4294",0.160890380432395
"4295",0.160890380432395
"4296",-0.0132917330959225
"4297",0.160890380432395
"4298",-0.0132917330959225
"4299",0.160890380432395
"4300",-3.63593800527571
"4301",0.160890380432395
"4302",0.160890380432395
"4303",0.225123393269473
"4304",0.0706461622645657
"4305",0.160890380432395
"4306",-0.0132917330959225
"4307",0.160890380432395
"4308",0.225123393269473
"4309",0.160890380432395
"4310",0.160890380432395
"4311",0.160890380432395
"4312",0.160890380432395
"4313",0.160890380432395
"4314",0.160890380432395
"4315",0.160890380432395
"4316",0.160890380432395
"4317",0.160890380432395
"4318",0.160890380432395
"4319",0.160890380432395
"4320",0.160890380432395
"4321",-0.0132917330959225
"4322",0.160890380432395
"4323",-2.0739600275631
"4324",0.160890380432395
"4325",0.160890380432395
"4326",-0.0132917330959225
"4327",-0.0132917330959225
"4328",0.160890380432395
"4329",0.160890380432395
"4330",0.160890380432395
"4331",-0.0132917330959225
"4332",0.160890380432395
"4333",0.225123393269473
"4334",0.160890380432395
"4335",0.160890380432395
"4336",0.467449171190443
"4337",0.160890380432395
"4338",0.160890380432395
"4339",0.160890380432395
"4340",0.160890380432395
"4341",0.160890380432395
"4342",0.160890380432395
"4343",-10.7289399488739
"4344",0.160890380432395
"4345",-0.0132917330959225
"4346",0.160890380432395
"4347",0.160890380432395
"4348",-0.0132917330959225
"4349",0.160890380432395
"4350",0.160890380432395
"4351",0.917613679630029
"4352",0.160890380432395
"4353",0.160890380432395
"4354",0.160890380432395
"4355",0.160890380432395
"4356",0.160890380432395
"4357",0.160890380432395
"4358",0.160890380432395
"4359",0.160890380432395
"4360",0.160890380432395
"4361",0.160890380432395
"4362",0.160890380432395
"4363",0.0706461622645657
"4364",0.160890380432395
"4365",0.160890380432395
"4366",0.160890380432395
"4367",0.160890380432395
"4368",0.160890380432395
"4369",-0.0132917330959225
"4370",0.160890380432395
"4371",0.225123393269473
"4372",0.225123393269473
"4373",0.160890380432395
"4374",0.160890380432395
"4375",0.225123393269473
"4376",0.160890380432395
"4377",0.225123393269473
"4378",0.160890380432395
"4379",0.160890380432395
"4380",0.160890380432395
"4381",0.160890380432395
"4382",0.225123393269473
"4383",0.160890380432395
"4384",0.160890380432395
"4385",0.160890380432395
"4386",0.160890380432395
"4387",-0.00294852364066322
"4388",-0.0132917330959225
"4389",-0.0132917330959225
"4390",0.160890380432395
"4391",-0.0132917330959225
"4392",-0.0132917330959225
"4393",0.160890380432395
"4394",0.225123393269473
"4395",0.160890380432395
"4396",0.160890380432395
"4397",0.160890380432395
"4398",0.225123393269473
"4399",0.160890380432395
"4400",0.160890380432395
"4401",-0.0132917330959225
"4402",0.225123393269473
"4403",0.160890380432395
"4404",0.160890380432395
"4405",0.160890380432395
"4406",0.225123393269473
"4407",-2.0739600275631
"4408",-0.0132917330959225
"4409",0.225123393269473
"4410",0.160890380432395
"4411",-0.0132917330959225
"4412",-0.0132917330959225
"4413",0.160890380432395
"4414",0.225123393269473
"4415",0.160890380432395
"4416",-0.0132917330959225
"4417",0.160890380432395
"4418",0.160890380432395
"4419",0.160890380432395
"4420",0.160890380432395
"4421",0.160890380432395
"4422",0.160890380432395
"4423",0.160890380432395
"4424",0.160890380432395
"4425",0.160890380432395
"4426",0.160890380432395
"4427",0.160890380432395
"4428",0.160890380432395
"4429",0.160890380432395
"4430",-0.0132917330959225
"4431",-0.00294852364066322
"4432",0.160890380432395
"4433",0.160890380432395
"4434",0.225123393269473
"4435",0.160890380432395
"4436",-0.00294852364066322
"4437",0.225123393269473
"4438",0.160890380432395
"4439",0.160890380432395
"4440",0.225123393269473
"4441",0.160890380432395
"4442",-0.0132917330959225
"4443",0.160890380432395
"4444",0.160890380432395
"4445",0.160890380432395
"4446",0.160890380432395
"4447",0.160890380432395
"4448",0.160890380432395
"4449",0.160890380432395
"4450",0.160890380432395
"4451",0.160890380432395
"4452",-0.0132917330959225
"4453",0.160890380432395
"4454",0.160890380432395
"4455",0.225123393269473
"4456",0.160890380432395
"4457",0.160890380432395
"4458",0.225123393269473
"4459",-0.0132917330959225
"4460",0.0706461622645657
"4461",0.160890380432395
"4462",0.160890380432395
"4463",0.160890380432395
"4464",0.160890380432395
"4465",0.160890380432395
"4466",0.160890380432395
"4467",0.160890380432395
"4468",0.160890380432395
"4469",0.160890380432395
"4470",0.160890380432395
"4471",0.160890380432395
"4472",0.467449171190443
"4473",0.160890380432395
"4474",0.160890380432395
"4475",0.160890380432395
"4476",0.160890380432395
"4477",-0.0132917330959225
"4478",0.225123393269473
"4479",0.160890380432395
"4480",0.160890380432395
"4481",-0.0132917330959225
"4482",0.160890380432395
"4483",0.0706461622645657
"4484",0.160890380432395
"4485",0.917613679630029
"4486",0.160890380432395
"4487",0.225123393269473
"4488",-0.0132917330959225
"4489",-0.0132917330959225
"4490",0.160890380432395
"4491",-0.588258125684106
"4492",0.160890380432395
"4493",-0.0132917330959225
"4494",0.160890380432395
"4495",-0.0132917330959225
"4496",-0.0132917330959225
"4497",0.160890380432395
"4498",0.160890380432395
"4499",0.160890380432395
"4500",0.160890380432395
"4501",-0.0132917330959225
"4502",-0.0132917330959225
"4503",-0.0132917330959225
"4504",0.160890380432395
"4505",0.160890380432395
"4506",0.160890380432395
"4507",0.160890380432395
"4508",0.160890380432395
"4509",0.160890380432395
"4510",-0.0132917330959225
"4511",0.225123393269473
"4512",0.160890380432395
"4513",0.160890380432395
"4514",0.160890380432395
"4515",0.160890380432395
"4516",0.160890380432395
"4517",0.160890380432395
"4518",-0.0132917330959225
"4519",0.160890380432395
"4520",0.160890380432395
"4521",0.160890380432395
"4522",-0.0132917330959225
"4523",0.225123393269473
"4524",0.160890380432395
"4525",0.160890380432395
"4526",0.160890380432395
"4527",0.160890380432395
"4528",0.160890380432395
"4529",0.160890380432395
"4530",0.160890380432395
"4531",0.160890380432395
"4532",0.160890380432395
"4533",0.225123393269473
"4534",0.160890380432395
"4535",0.160890380432395
"4536",0.160890380432395
"4537",-0.00294852364066322
"4538",0.225123393269473
"4539",0.160890380432395
"4540",0.160890380432395
"4541",0.160890380432395
"4542",0.160890380432395
"4543",0.160890380432395
"4544",-0.0132917330959225
"4545",0.160890380432395
"4546",0.160890380432395
"4547",0.160890380432395
"4548",0.160890380432395
"4549",0.160890380432395
"4550",0.160890380432395
"4551",0.160890380432395
"4552",0.160890380432395
"4553",0.160890380432395
"4554",0.160890380432395
"4555",0.160890380432395
"4556",0.225123393269473
"4557",0.160890380432395
"4558",0.160890380432395
"4559",0.160890380432395
"4560",0.160890380432395
"4561",0.225123393269473
"4562",0.160890380432395
"4563",-0.0132917330959225
"4564",0.160890380432395
"4565",0.160890380432395
"4566",0.160890380432395
"4567",0.160890380432395
"4568",0.160890380432395
"4569",-0.0132917330959225
"4570",0.160890380432395
"4571",0.160890380432395
"4572",0.160890380432395
"4573",0.225123393269473
"4574",0.160890380432395
"4575",0.160890380432395
"4576",0.160890380432395
"4577",0.160890380432395
"4578",0.160890380432395
"4579",0.160890380432395
"4580",0.160890380432395
"4581",0.160890380432395
"4582",0.160890380432395
"4583",0.160890380432395
"4584",0.225123393269473
"4585",0.160890380432395
"4586",0.160890380432395
"4587",0.225123393269473
"4588",0.225123393269473
"4589",-0.0132917330959225
"4590",-0.0132917330959225
"4591",0.160890380432395
"4592",0.160890380432395
"4593",0.160890380432395
"4594",0.160890380432395
"4595",0.160890380432395
"4596",-0.0132917330959225
"4597",0.160890380432395
"4598",0.160890380432395
"4599",0.160890380432395
"4600",-0.0132917330959225
"4601",0.225123393269473
"4602",0.225123393269473
"4603",0.160890380432395
