"","equi_c_output"
"2377",0.42510069890625
"2378",0.42510069890625
"2379",0.0413059488657066
"2380",0.42510069890625
"2381",0.0413059488657066
"2382",0.42510069890625
"2383",0.42510069890625
"2384",0.42510069890625
"2385",0.42510069890625
"2386",0.42510069890625
"2387",0.42510069890625
"2388",0.42510069890625
"2389",0.42510069890625
"2390",0.0413059488657066
"2391",0.42510069890625
"2392",0.42510069890625
"2393",0.42510069890625
"2394",-0.672710941731342
"2395",0.42510069890625
"2396",0.42510069890625
"2397",0.42510069890625
"2398",0.42510069890625
"2399",0.42510069890625
"2400",0.42510069890625
"2401",0.42510069890625
"2402",0.42510069890625
"2403",0.42510069890625
"2404",0.42510069890625
"2405",0.130000361347536
"2406",0.0413059488657066
"2407",0.42510069890625
"2408",0.42510069890625
"2409",0.42510069890625
"2410",0.42510069890625
"2411",0.42510069890625
"2412",0.42510069890625
"2413",0.0413059488657066
"2414",0.42510069890625
"2415",0.42510069890625
"2416",0.42510069890625
"2417",0.0413059488657066
"2418",0.42510069890625
"2419",0.0413059488657066
"2420",0.42510069890625
"2421",0.42510069890625
"2422",0.42510069890625
"2423",0.42510069890625
"2424",0.42510069890625
"2425",0.0413059488657066
"2426",0.42510069890625
"2427",0.0413059488657066
"2428",0.42510069890625
"2429",0.42510069890625
"2430",0.42510069890625
"2431",-0.672710941731342
"2432",0.0413059488657066
"2433",0.42510069890625
"2434",0.42510069890625
"2435",0.42510069890625
"2436",0.42510069890625
"2437",0.42510069890625
"2438",0.42510069890625
"2439",0.42510069890625
"2440",0.0413059488657066
"2441",0.42510069890625
"2442",0.42510069890625
"2443",0.42510069890625
"2444",0.42510069890625
"2445",0.42510069890625
"2446",0.42510069890625
"2447",0.0413059488657066
"2448",0.42510069890625
"2449",0.42510069890625
"2450",0.0413059488657066
"2451",0.42510069890625
"2452",0.42510069890625
"2453",0.42510069890625
"2454",0.42510069890625
"2455",0.42510069890625
"2456",0.42510069890625
"2457",0.42510069890625
"2458",0.42510069890625
"2459",0.42510069890625
"2460",0.0413059488657066
"2461",0.42510069890625
"2462",0.42510069890625
"2463",0.42510069890625
"2464",0.42510069890625
"2465",0.42510069890625
"2466",0.42510069890625
"2467",0.0413059488657066
"2468",0.42510069890625
"2469",0.42510069890625
"2470",0.42510069890625
"2471",0.42510069890625
"2472",0.0413059488657066
"2473",0.42510069890625
"2474",0.42510069890625
"2475",0.42510069890625
"2476",0.42510069890625
"2477",0.0413059488657066
"2478",0.42510069890625
"2479",0.42510069890625
"2480",-17.4194796573118
"2481",0.42510069890625
"2482",0.0413059488657066
"2483",0.0413059488657066
"2484",0.42510069890625
"2485",0.42510069890625
"2486",0.42510069890625
"2487",0.42510069890625
"2488",0.42510069890625
"2489",0.42510069890625
"2490",0.0413059488657066
"2491",0.42510069890625
"2492",0.42510069890625
"2493",0.42510069890625
"2494",0.42510069890625
"2495",0.42510069890625
"2496",0.42510069890625
"2497",0.42510069890625
"2498",0.42510069890625
"2499",0.42510069890625
"2500",0.42510069890625
"2501",0.42510069890625
"2502",0.42510069890625
"2503",0.42510069890625
"2504",0.42510069890625
"2505",0.42510069890625
"2506",0.0413059488657066
"2507",0.42510069890625
"2508",0.42510069890625
"2509",0.42510069890625
"2510",0.42510069890625
"2511",0.0413059488657066
"2512",0.42510069890625
"2513",-9.27345329008875
"2514",-17.6490521123973
"2515",0.0413059488657066
"2516",0.42510069890625
"2517",0.42510069890625
"2518",0.42510069890625
"2519",0.42510069890625
"2520",0.42510069890625
"2521",0.42510069890625
"2522",2.55248865963932
"2523",0.42510069890625
"2524",0.42510069890625
"2525",0.42510069890625
"2526",0.0413059488657066
"2527",0.42510069890625
"2528",0.42510069890625
"2529",0.42510069890625
"2530",0.42510069890625
"2531",0.42510069890625
"2532",0.42510069890625
"2533",0.0413059488657066
"2534",0.0413059488657066
"2535",0.42510069890625
"2536",0.42510069890625
"2537",0.42510069890625
"2538",0.0413059488657066
"2539",0.0413059488657066
"2540",0.42510069890625
"2541",0.0413059488657066
"2542",0.42510069890625
"2543",0.42510069890625
"2544",0.42510069890625
"2545",0.42510069890625
"2546",0.0413059488657066
"2547",0.42510069890625
"2548",0.42510069890625
"2549",0.42510069890625
"2550",0.0413059488657066
"2551",0.42510069890625
"2552",0.0413059488657066
"2553",0.42510069890625
"2554",0.42510069890625
"2555",0.42510069890625
"2556",0.42510069890625
"2557",-0.672710941731342
"2558",-0.280115506509524
"2559",-0.280115506509524
"2560",0.42510069890625
"2561",0.42510069890625
"2562",0.42510069890625
"2563",0.42510069890625
"2564",0.42510069890625
"2565",-0.672710941731342
"2566",0.42510069890625
"2567",0.0413059488657066
"2568",0.42510069890625
"2569",0.42510069890625
"2570",0.42510069890625
"2571",0.42510069890625
"2572",0.42510069890625
"2573",0.42510069890625
"2574",0.42510069890625
"2575",0.0413059488657066
"2576",0.42510069890625
"2577",0.42510069890625
"2578",0.42510069890625
"2579",0.42510069890625
"2580",0.42510069890625
"2581",0.0413059488657066
"2582",0.42510069890625
"2583",0.42510069890625
"2584",0.42510069890625
"2585",0.42510069890625
"2586",0.42510069890625
"2587",0.42510069890625
"2588",0.42510069890625
"2589",0.42510069890625
"2590",0.42510069890625
"2591",0.0413059488657066
"2592",0.42510069890625
"2593",2.55248865963932
"2594",-9.27345329008875
"2595",0.0413059488657066
"2596",0.42510069890625
"2597",0.42510069890625
"2598",0.0413059488657066
"2599",0.42510069890625
"2600",0.42510069890625
"2601",0.0413059488657066
"2602",0.42510069890625
"2603",0.42510069890625
"2604",0.0413059488657066
"2605",0.42510069890625
"2606",0.42510069890625
"2607",0.42510069890625
"2608",0.42510069890625
"2609",-0.280115506509524
"2610",0.42510069890625
"2611",0.42510069890625
"2612",0.42510069890625
"2613",0.42510069890625
"2614",0.42510069890625
"2615",0.42510069890625
"2616",0.42510069890625
"2617",0.42510069890625
"2618",0.0413059488657066
"2619",0.0413059488657066
"2620",0.42510069890625
"2621",0.42510069890625
"2622",0.42510069890625
"2623",0.42510069890625
"2624",0.0413059488657066
"2625",0.42510069890625
"2626",2.55248865963932
"2627",0.42510069890625
"2628",0.0413059488657066
"2629",0.0413059488657066
"2630",0.42510069890625
"2631",0.42510069890625
"2632",0.42510069890625
"2633",0.42510069890625
"2634",0.42510069890625
"2635",0.42510069890625
"2636",0.42510069890625
"2637",0.42510069890625
"2638",-0.672710941731342
"2639",0.42510069890625
"2640",0.42510069890625
"2641",0.42510069890625
"2642",0.42510069890625
"2643",0.0413059488657066
"2644",0.0413059488657066
"2645",0.0413059488657066
"2646",0.0413059488657066
"2647",0.42510069890625
"2648",0.42510069890625
"2649",0.42510069890625
"2650",0.42510069890625
"2651",0.42510069890625
"2652",-0.280115506509524
"2653",0.42510069890625
"2654",0.42510069890625
"2655",0.42510069890625
"2656",0.42510069890625
"2657",0.130000361347536
"2658",0.42510069890625
"2659",0.42510069890625
"2660",0.42510069890625
"2661",0.42510069890625
"2662",0.0413059488657066
"2663",0.42510069890625
"2664",0.42510069890625
"2665",0.42510069890625
"2666",0.42510069890625
"2667",0.42510069890625
"2668",0.0413059488657066
"2669",0.42510069890625
"2670",0.42510069890625
"2671",0.42510069890625
"2672",0.0413059488657066
"2673",0.42510069890625
"2674",0.0413059488657066
"2675",0.42510069890625
"2676",0.42510069890625
"2677",0.42510069890625
"2678",0.42510069890625
"2679",0.42510069890625
"2680",0.42510069890625
"2681",0.0413059488657066
"2682",0.42510069890625
"2683",0.42510069890625
"2684",0.42510069890625
"2685",0.42510069890625
"2686",0.42510069890625
"2687",0.42510069890625
"2688",0.42510069890625
"2689",0.42510069890625
"2690",0.42510069890625
"2691",0.0413059488657066
"2692",0.42510069890625
"2693",0.42510069890625
"2694",0.42510069890625
"2695",0.42510069890625
"2696",0.42510069890625
"2697",0.42510069890625
"2698",0.0413059488657066
"2699",0.42510069890625
"2700",-0.280115506509524
"2701",0.0413059488657066
"2702",0.42510069890625
"2703",0.42510069890625
"2704",0.0413059488657066
"2705",0.130000361347536
"2706",0.42510069890625
"2707",0.42510069890625
"2708",0.42510069890625
"2709",0.42510069890625
"2710",0.42510069890625
"2711",0.42510069890625
"2712",0.42510069890625
"2713",0.0413059488657066
"2714",0.0413059488657066
"2715",0.42510069890625
"2716",0.42510069890625
"2717",0.42510069890625
"2718",-0.672710941731342
"2719",0.42510069890625
"2720",-17.4194796573118
"2721",0.42510069890625
"2722",0.42510069890625
"2723",0.42510069890625
"2724",0.42510069890625
"2725",0.42510069890625
"2726",0.42510069890625
"2727",0.42510069890625
"2728",0.42510069890625
"2729",0.42510069890625
"2730",0.42510069890625
"2731",0.0413059488657066
"2732",0.42510069890625
"2733",0.42510069890625
"2734",0.42510069890625
"2735",0.42510069890625
"2736",0.42510069890625
"2737",0.42510069890625
"2738",0.42510069890625
"2739",0.42510069890625
"2740",0.42510069890625
"2741",0.42510069890625
"2742",0.42510069890625
"2743",0.42510069890625
"2744",0.0413059488657066
"2745",0.42510069890625
"2746",0.42510069890625
"2747",0.42510069890625
"2748",0.42510069890625
"2749",0.42510069890625
"2750",0.0413059488657066
"2751",0.0413059488657066
"2752",0.42510069890625
"2753",0.42510069890625
"2754",0.42510069890625
"2755",0.42510069890625
"2756",0.42510069890625
"2757",0.42510069890625
"2758",0.42510069890625
"2759",0.42510069890625
"2760",0.42510069890625
"2761",0.42510069890625
"2762",0.42510069890625
"2763",0.42510069890625
"2764",0.0413059488657066
"2765",0.42510069890625
"2766",0.0413059488657066
"2767",0.42510069890625
"2768",0.42510069890625
"2769",0.951641857417612
"2770",0.0413059488657066
"2771",0.42510069890625
"2772",2.55248865963932
"2773",0.42510069890625
"2774",0.42510069890625
"2775",0.0413059488657066
"2776",0.42510069890625
"2777",-0.280115506509524
"2778",0.42510069890625
"2779",0.42510069890625
"2780",0.42510069890625
"2781",0.42510069890625
"2782",0.42510069890625
"2783",0.42510069890625
"2784",0.42510069890625
"2785",0.42510069890625
"2786",0.42510069890625
"2787",0.42510069890625
"2788",0.42510069890625
"2789",0.42510069890625
"2790",0.42510069890625
"2791",0.42510069890625
"2792",2.55248865963932
"2793",0.42510069890625
"2794",0.42510069890625
"2795",0.0413059488657066
"2796",0.42510069890625
"2797",0.42510069890625
"2798",-0.672710941731342
"2799",0.42510069890625
"2800",0.42510069890625
"2801",0.42510069890625
"2802",0.42510069890625
"2803",0.42510069890625
"2804",0.0413059488657066
"2805",0.42510069890625
"2806",0.42510069890625
"2807",0.0413059488657066
"2808",0.42510069890625
"2809",0.42510069890625
"2810",0.0413059488657066
"2811",0.42510069890625
"2812",0.42510069890625
"2813",0.42510069890625
"2814",0.42510069890625
"2815",0.0413059488657066
"2816",0.42510069890625
"2817",0.42510069890625
"2818",0.42510069890625
"2819",0.42510069890625
"2820",0.0413059488657066
"2821",0.0413059488657066
"2822",0.42510069890625
"2823",0.42510069890625
"2824",0.130000361347536
"2825",0.42510069890625
"2826",0.42510069890625
"2827",0.42510069890625
"2828",0.42510069890625
"2829",0.42510069890625
"2830",0.0413059488657066
"2831",0.42510069890625
"2832",0.42510069890625
"2833",0.42510069890625
"2834",0.42510069890625
"2835",0.0413059488657066
"2836",0.42510069890625
"2837",0.42510069890625
"2838",0.0413059488657066
"2839",0.42510069890625
"2840",0.42510069890625
"2841",0.42510069890625
"2842",0.42510069890625
"2843",0.0413059488657066
"2844",0.130000361347536
"2845",0.42510069890625
"2846",0.42510069890625
"2847",0.42510069890625
"2848",-0.672710941731342
"2849",0.42510069890625
"2850",0.42510069890625
"2851",0.42510069890625
"2852",0.42510069890625
"2853",0.42510069890625
"2854",0.42510069890625
"2855",0.42510069890625
"2856",0.0413059488657066
"2857",0.42510069890625
"2858",0.42510069890625
"2859",0.42510069890625
"2860",-0.280115506509524
"2861",0.0413059488657066
"2862",0.42510069890625
"2863",0.42510069890625
"2864",0.42510069890625
"2865",0.42510069890625
"2866",0.42510069890625
"2867",0.0413059488657066
"2868",0.42510069890625
"2869",0.0413059488657066
"2870",0.42510069890625
"2871",0.42510069890625
"2872",0.42510069890625
"2873",0.42510069890625
"2874",0.42510069890625
"2875",0.42510069890625
"2876",0.42510069890625
"2877",0.0413059488657066
"2878",0.0413059488657066
"2879",0.42510069890625
"2880",0.0413059488657066
"2881",0.42510069890625
"2882",0.42510069890625
"2883",0.42510069890625
"2884",0.42510069890625
"2885",0.42510069890625
"2886",0.42510069890625
"2887",0.42510069890625
"2888",0.42510069890625
"2889",0.42510069890625
"2890",0.42510069890625
"2891",0.42510069890625
"2892",0.42510069890625
"2893",-17.6490521123973
"2894",0.42510069890625
"2895",0.42510069890625
"2896",0.42510069890625
"2897",0.42510069890625
"2898",0.0413059488657066
"2899",0.42510069890625
"2900",0.42510069890625
"2901",0.42510069890625
"2902",0.42510069890625
"2903",0.42510069890625
"2904",0.42510069890625
"2905",0.42510069890625
"2906",0.42510069890625
"2907",0.42510069890625
"2908",0.42510069890625
"2909",0.42510069890625
"2910",0.42510069890625
"2911",0.42510069890625
"2912",0.42510069890625
"2913",0.42510069890625
"2914",0.0413059488657066
"2915",0.42510069890625
"2916",0.42510069890625
"2917",0.0413059488657066
"2918",0.42510069890625
"2919",0.42510069890625
"2920",0.42510069890625
"2921",0.42510069890625
"2922",0.0413059488657066
"2923",0.42510069890625
"2924",0.42510069890625
"2925",0.42510069890625
"2926",0.42510069890625
"2927",0.42510069890625
"2928",0.42510069890625
"2929",0.0413059488657066
"2930",0.42510069890625
"2931",0.42510069890625
"2932",0.42510069890625
"2933",0.42510069890625
"2934",0.42510069890625
"2935",0.42510069890625
"2936",0.42510069890625
"2937",0.42510069890625
"2938",0.130000361347536
"2939",0.42510069890625
"2940",0.42510069890625
"2941",0.42510069890625
"2942",0.42510069890625
"2943",0.42510069890625
"2944",0.42510069890625
"2945",0.42510069890625
"2946",0.0413059488657066
"2947",0.42510069890625
"2948",0.42510069890625
"2949",0.42510069890625
"2950",0.42510069890625
"2951",0.42510069890625
"2952",0.42510069890625
"2953",0.42510069890625
"2954",0.42510069890625
"2955",0.0413059488657066
"2956",0.42510069890625
"2957",0.42510069890625
"2958",0.42510069890625
"2959",0.42510069890625
"2960",0.42510069890625
"2961",0.42510069890625
"2962",0.42510069890625
"2963",0.42510069890625
"2964",0.42510069890625
"2965",0.42510069890625
"2966",0.42510069890625
"2967",0.42510069890625
"2968",0.42510069890625
"2969",0.42510069890625
"2970",0.42510069890625
"2971",0.42510069890625
"2972",0.42510069890625
"2973",0.42510069890625
"2974",0.42510069890625
"2975",0.42510069890625
"2976",0.42510069890625
"2977",0.42510069890625
"2978",0.42510069890625
"2979",0.42510069890625
"2980",0.42510069890625
"2981",0.42510069890625
"2982",0.0413059488657066
"2983",0.0413059488657066
"2984",0.42510069890625
"2985",0.42510069890625
"2986",0.0413059488657066
"2987",0.42510069890625
"2988",0.42510069890625
"2989",-0.672710941731342
"2990",0.42510069890625
"2991",0.42510069890625
"2992",0.42510069890625
"2993",0.42510069890625
"2994",0.42510069890625
"2995",0.42510069890625
"2996",0.42510069890625
"2997",0.0413059488657066
"2998",0.42510069890625
"2999",0.42510069890625
"3000",0.42510069890625
"3001",0.42510069890625
"3002",-0.672710941731342
"3003",0.42510069890625
"3004",0.42510069890625
"3005",0.42510069890625
"3006",0.42510069890625
"3007",0.42510069890625
"3008",0.42510069890625
"3009",0.42510069890625
"3010",28.0594443020917
"3011",0.42510069890625
"3012",0.42510069890625
"3013",0.42510069890625
"3014",0.42510069890625
"3015",0.42510069890625
"3016",0.42510069890625
"3017",0.42510069890625
"3018",0.42510069890625
"3019",0.42510069890625
"3020",0.42510069890625
"3021",0.42510069890625
"3022",0.42510069890625
"3023",0.0413059488657066
"3024",0.42510069890625
"3025",0.42510069890625
"3026",0.42510069890625
"3027",0.42510069890625
"3028",0.42510069890625
"3029",0.0413059488657066
"3030",0.0413059488657066
"3031",0.42510069890625
"3032",0.42510069890625
"3033",-9.27345329008875
"3034",0.42510069890625
"3035",0.42510069890625
"3036",0.42510069890625
"3037",0.42510069890625
"3038",0.0413059488657066
"3039",0.42510069890625
"3040",0.42510069890625
"3041",0.42510069890625
"3042",-17.6490521123973
"3043",-0.280115506509524
"3044",0.0413059488657066
"3045",0.42510069890625
"3046",0.0413059488657066
"3047",0.42510069890625
"3048",0.42510069890625
"3049",0.42510069890625
"3050",0.42510069890625
"3051",0.42510069890625
"3052",0.42510069890625
"3053",0.0413059488657066
"3054",0.0413059488657066
"3055",0.42510069890625
"3056",0.42510069890625
"3057",0.42510069890625
"3058",0.42510069890625
"3059",0.0413059488657066
"3060",0.42510069890625
"3061",0.42510069890625
"3062",0.42510069890625
"3063",0.0413059488657066
"3064",0.42510069890625
"3065",0.42510069890625
"3066",0.42510069890625
"3067",0.0413059488657066
"3068",0.42510069890625
"3069",0.42510069890625
"3070",0.42510069890625
"3071",0.42510069890625
"3072",0.0413059488657066
"3073",0.42510069890625
"3074",0.42510069890625
"3075",0.42510069890625
"3076",0.42510069890625
"3077",0.42510069890625
"3078",0.42510069890625
"3079",0.42510069890625
"3080",0.42510069890625
"3081",0.42510069890625
"3082",0.0413059488657066
"3083",0.42510069890625
"3084",0.42510069890625
"3085",0.42510069890625
"3086",0.42510069890625
"3087",0.42510069890625
"3088",0.42510069890625
"3089",0.42510069890625
"3090",0.42510069890625
"3091",0.42510069890625
"3092",0.42510069890625
"3093",0.42510069890625
"3094",0.42510069890625
"3095",0.0413059488657066
"3096",0.42510069890625
"3097",0.42510069890625
"3098",0.42510069890625
"3099",0.42510069890625
"3100",0.42510069890625
"3101",0.42510069890625
"3102",0.42510069890625
"3103",0.42510069890625
"3104",0.0413059488657066
"3105",0.42510069890625
"3106",0.42510069890625
"3107",0.0413059488657066
"3108",-0.280115506509524
"3109",-0.280115506509524
"3110",0.42510069890625
"3111",0.42510069890625
"3112",0.42510069890625
"3113",0.42510069890625
"3114",0.42510069890625
"3115",0.42510069890625
"3116",0.42510069890625
"3117",0.42510069890625
"3118",0.42510069890625
"3119",0.0413059488657066
"3120",0.42510069890625
"3121",0.42510069890625
"3122",0.0413059488657066
"3123",0.42510069890625
"3124",0.42510069890625
"3125",0.42510069890625
"3126",0.42510069890625
"3127",0.42510069890625
"3128",-0.672710941731342
"3129",0.42510069890625
"3130",-9.27345329008875
"3131",0.42510069890625
"3132",0.42510069890625
"3133",0.42510069890625
"3134",0.42510069890625
"3135",0.42510069890625
"3136",0.42510069890625
"3137",0.42510069890625
"3138",0.42510069890625
"3139",0.42510069890625
"3140",0.42510069890625
"3141",0.42510069890625
"3142",0.42510069890625
"3143",0.42510069890625
"3144",0.42510069890625
"3145",0.42510069890625
"3146",0.42510069890625
"3147",0.42510069890625
"3148",0.42510069890625
"3149",0.42510069890625
"3150",0.42510069890625
"3151",0.0413059488657066
"3152",0.42510069890625
"3153",0.42510069890625
"3154",0.42510069890625
"3155",0.42510069890625
"3156",0.42510069890625
"3157",0.42510069890625
"3158",0.0413059488657066
"3159",0.42510069890625
"3160",0.0413059488657066
"3161",0.42510069890625
"3162",0.42510069890625
"3163",0.0413059488657066
"3164",0.42510069890625
"3165",0.42510069890625
"3166",0.42510069890625
"3167",0.42510069890625
"3168",0.0413059488657066
"3169",0.42510069890625
"3170",0.42510069890625
"3171",0.42510069890625
"3172",0.42510069890625
"3173",0.42510069890625
"3174",0.42510069890625
"3175",0.42510069890625
"3176",0.42510069890625
"3177",0.42510069890625
"3178",-9.27345329008875
"3179",0.42510069890625
"3180",-0.672710941731342
"3181",0.42510069890625
"3182",0.42510069890625
"3183",0.42510069890625
"3184",0.42510069890625
"3185",0.42510069890625
"3186",0.42510069890625
"3187",0.42510069890625
"3188",0.42510069890625
"3189",0.42510069890625
"3190",0.42510069890625
"3191",0.42510069890625
"3192",0.42510069890625
"3193",0.42510069890625
"3194",0.42510069890625
"3195",0.42510069890625
"3196",0.42510069890625
"3197",0.42510069890625
"3198",0.42510069890625
"3199",0.0413059488657066
"3200",0.42510069890625
"3201",0.0413059488657066
"3202",0.42510069890625
"3203",0.42510069890625
"3204",0.0413059488657066
"3205",0.42510069890625
"3206",0.42510069890625
"3207",0.0413059488657066
"3208",0.0413059488657066
"3209",0.0413059488657066
"3210",0.42510069890625
"3211",0.42510069890625
"3212",0.42510069890625
"3213",0.42510069890625
"3214",0.42510069890625
"3215",0.42510069890625
"3216",0.42510069890625
"3217",2.55248865963932
"3218",0.42510069890625
"3219",0.42510069890625
"3220",0.42510069890625
"3221",0.42510069890625
"3222",0.42510069890625
"3223",0.42510069890625
"3224",0.42510069890625
"3225",0.0413059488657066
"3226",0.42510069890625
"3227",0.42510069890625
"3228",0.0413059488657066
"3229",0.42510069890625
"3230",0.42510069890625
"3231",0.42510069890625
"3232",0.42510069890625
"3233",0.0413059488657066
"3234",0.42510069890625
"3235",0.42510069890625
"3236",0.42510069890625
"3237",0.0413059488657066
"3238",0.42510069890625
"3239",0.0413059488657066
"3240",0.42510069890625
"3241",0.42510069890625
"3242",0.42510069890625
"3243",0.42510069890625
"3244",0.42510069890625
"3245",0.42510069890625
"3246",28.0594443020917
"3247",-2.79663554017089
"3248",0.42510069890625
"3249",0.42510069890625
"3250",0.0413059488657066
"3251",0.42510069890625
"3252",0.42510069890625
"3253",0.42510069890625
"3254",0.42510069890625
"3255",0.42510069890625
"3256",0.42510069890625
"3257",0.42510069890625
"3258",0.42510069890625
"3259",0.42510069890625
"3260",0.42510069890625
"3261",0.42510069890625
"3262",0.42510069890625
"3263",0.42510069890625
"3264",0.42510069890625
"3265",0.42510069890625
"3266",0.42510069890625
"3267",0.42510069890625
"3268",0.42510069890625
"3269",0.42510069890625
"3270",0.42510069890625
"3271",0.42510069890625
"3272",0.0413059488657066
"3273",0.42510069890625
"3274",0.42510069890625
"3275",0.42510069890625
"3276",0.42510069890625
"3277",0.42510069890625
"3278",0.42510069890625
"3279",0.42510069890625
"3280",0.42510069890625
"3281",0.42510069890625
"3282",0.42510069890625
"3283",0.42510069890625
"3284",0.0413059488657066
"3285",0.0413059488657066
"3286",0.42510069890625
"3287",0.42510069890625
"3288",0.42510069890625
"3289",0.42510069890625
"3290",0.42510069890625
"3291",0.42510069890625
"3292",0.42510069890625
"3293",0.0413059488657066
"3294",0.42510069890625
"3295",0.42510069890625
"3296",0.0413059488657066
"3297",0.42510069890625
"3298",0.42510069890625
"3299",0.42510069890625
"3300",0.42510069890625
"3301",0.42510069890625
"3302",0.42510069890625
"3303",0.42510069890625
"3304",0.42510069890625
"3305",0.42510069890625
"3306",0.130000361347536
"3307",0.42510069890625
"3308",0.42510069890625
"3309",0.42510069890625
"3310",0.42510069890625
"3311",0.42510069890625
"3312",0.0413059488657066
"3313",0.42510069890625
"3314",0.42510069890625
"3315",-9.27345329008875
"3316",0.42510069890625
"3317",0.42510069890625
"3318",0.0413059488657066
"3319",0.42510069890625
"3320",0.0413059488657066
"3321",0.42510069890625
"3322",0.42510069890625
"3323",0.42510069890625
"3324",0.42510069890625
"3325",0.42510069890625
"3326",0.42510069890625
"3327",0.42510069890625
"3328",0.42510069890625
"3329",0.42510069890625
"3330",0.42510069890625
"3331",0.42510069890625
"3332",0.42510069890625
"3333",2.55248865963932
"3334",0.42510069890625
"3335",0.0413059488657066
"3336",0.42510069890625
"3337",0.0413059488657066
"3338",0.42510069890625
"3339",0.0413059488657066
"3340",0.42510069890625
"3341",0.42510069890625
"3342",0.42510069890625
"3343",0.0413059488657066
"3344",0.42510069890625
"3345",0.42510069890625
"3346",0.42510069890625
"3347",0.42510069890625
"3348",0.42510069890625
"3349",0.42510069890625
"3350",0.42510069890625
"3351",0.0413059488657066
"3352",0.42510069890625
"3353",0.42510069890625
"3354",0.42510069890625
"3355",0.42510069890625
"3356",0.42510069890625
"3357",0.42510069890625
"3358",0.0413059488657066
"3359",0.42510069890625
"3360",0.42510069890625
"3361",0.42510069890625
"3362",0.0413059488657066
"3363",0.42510069890625
"3364",0.42510069890625
"3365",0.42510069890625
"3366",0.42510069890625
"3367",0.42510069890625
"3368",0.42510069890625
"3369",0.42510069890625
"3370",0.42510069890625
"3371",0.42510069890625
"3372",0.42510069890625
"3373",0.42510069890625
"3374",0.42510069890625
"3375",0.42510069890625
"3376",0.42510069890625
"3377",0.42510069890625
"3378",0.42510069890625
"3379",0.42510069890625
"3380",0.42510069890625
"3381",0.0413059488657066
"3382",0.0413059488657066
"3383",0.42510069890625
"3384",0.42510069890625
"3385",0.42510069890625
"3386",0.42510069890625
"3387",0.0413059488657066
"3388",0.42510069890625
"3389",0.42510069890625
"3390",0.42510069890625
"3391",0.42510069890625
"3392",0.0413059488657066
"3393",0.42510069890625
"3394",0.42510069890625
"3395",0.42510069890625
"3396",0.0413059488657066
"3397",0.42510069890625
"3398",0.42510069890625
"3399",0.42510069890625
"3400",0.0413059488657066
"3401",0.42510069890625
"3402",0.42510069890625
"3403",0.42510069890625
"3404",0.42510069890625
"3405",0.42510069890625
"3406",0.42510069890625
"3407",0.42510069890625
"3408",0.42510069890625
"3409",0.42510069890625
"3410",0.42510069890625
"3411",0.42510069890625
"3412",0.42510069890625
"3413",0.42510069890625
"3414",0.42510069890625
"3415",0.42510069890625
"3416",0.42510069890625
"3417",0.0413059488657066
"3418",-2.79663554017089
"3419",0.42510069890625
"3420",0.42510069890625
"3421",0.0413059488657066
"3422",0.42510069890625
"3423",0.42510069890625
"3424",0.0413059488657066
"3425",0.42510069890625
"3426",0.42510069890625
"3427",0.42510069890625
"3428",0.42510069890625
"3429",0.42510069890625
"3430",0.42510069890625
"3431",0.42510069890625
"3432",0.0413059488657066
"3433",0.42510069890625
"3434",0.42510069890625
"3435",0.42510069890625
"3436",0.42510069890625
"3437",0.42510069890625
"3438",0.42510069890625
"3439",0.0413059488657066
"3440",0.0413059488657066
"3441",0.42510069890625
"3442",0.42510069890625
"3443",0.0413059488657066
"3444",0.42510069890625
"3445",0.42510069890625
"3446",0.42510069890625
"3447",0.42510069890625
"3448",0.42510069890625
"3449",0.42510069890625
"3450",0.42510069890625
"3451",0.42510069890625
"3452",0.42510069890625
"3453",0.42510069890625
"3454",0.42510069890625
"3455",0.42510069890625
"3456",0.0413059488657066
"3457",0.42510069890625
"3458",0.42510069890625
"3459",0.42510069890625
"3460",0.42510069890625
"3461",0.42510069890625
"3462",0.42510069890625
"3463",0.42510069890625
"3464",0.42510069890625
"3465",0.42510069890625
"3466",0.42510069890625
"3467",0.42510069890625
"3468",0.42510069890625
"3469",0.42510069890625
"3470",0.42510069890625
"3471",0.42510069890625
"3472",0.42510069890625
"3473",0.42510069890625
"3474",0.42510069890625
"3475",2.55248865963932
"3476",0.42510069890625
"3477",0.42510069890625
"3478",0.42510069890625
"3479",0.42510069890625
"3480",-0.672710941731342
"3481",0.42510069890625
"3482",0.42510069890625
"3483",0.42510069890625
"3484",0.42510069890625
"3485",0.42510069890625
"3486",0.0413059488657066
"3487",-0.280115506509524
"3488",0.42510069890625
"3489",0.42510069890625
"3490",0.0413059488657066
"3491",0.42510069890625
"3492",0.42510069890625
"3493",0.42510069890625
"3494",0.42510069890625
"3495",0.42510069890625
"3496",-9.27345329008875
"3497",0.42510069890625
"3498",0.42510069890625
"3499",0.42510069890625
"3500",0.42510069890625
"3501",0.42510069890625
"3502",0.0413059488657066
"3503",0.42510069890625
"3504",0.42510069890625
"3505",0.130000361347536
"3506",0.42510069890625
"3507",0.42510069890625
"3508",0.0413059488657066
"3509",0.42510069890625
"3510",0.42510069890625
"3511",0.0413059488657066
"3512",0.42510069890625
"3513",0.0413059488657066
"3514",0.42510069890625
"3515",0.0413059488657066
"3516",0.42510069890625
"3517",0.42510069890625
"3518",0.42510069890625
"3519",0.42510069890625
"3520",0.42510069890625
"3521",0.42510069890625
"3522",0.42510069890625
"3523",0.42510069890625
"3524",0.42510069890625
