"","ego_output"
"3477",0.0939586730013514
"3478",0.567150750369718
"3479",0.0939586730013514
"3480",-0.47510745129325
"3481",0.0939586730013514
"3482",0.0939586730013514
"3483",0.0939586730013514
"3484",0.0939586730013514
"3485",0.0939586730013514
"3486",0.19679017693141
"3487",2.5578650135177
"3488",0.0939586730013514
"3489",0.0939586730013514
"3490",8.00352513989899
"3491",0.0939586730013514
"3492",0.0939586730013514
"3493",0.0939586730013514
"3494",0.567150750369718
"3495",0.0939586730013514
"3496",0.19679017693141
"3497",0.0939586730013514
"3498",0.0939586730013514
"3499",0.0939586730013514
"3500",0.0939586730013514
"3501",0.0939586730013514
"3502",0.19679017693141
"3503",0.567150750369718
"3504",0.0939586730013514
"3505",0.0939586730013514
"3506",0.0939586730013514
"3507",0.0939586730013514
"3508",2.82933610085597
"3509",0.0939586730013514
"3510",0.0939586730013514
"3511",0.819361553744546
"3512",0.0939586730013514
"3513",0.85790578065683
"3514",0.0939586730013514
"3515",0.19679017693141
"3516",0.0939586730013514
"3517",0.0939586730013514
"3518",0.0939586730013514
"3519",0.567150750369718
"3520",0.0939586730013514
"3521",0.0939586730013514
"3522",0.0939586730013514
"3523",0.567150750369718
"3524",0.0939586730013514
"3525",0.19679017693141
"3526",0.567150750369718
"3527",0.0939586730013514
"3528",0.567150750369718
"3529",0.567150750369718
"3530",0.0939586730013514
"3531",0.0939586730013514
"3532",0.0939586730013514
"3533",0.19679017693141
"3534",0.19679017693141
"3535",0.0939586730013514
"3536",0.0939586730013514
"3537",0.0939586730013514
"3538",0.0939586730013514
"3539",0.0939586730013514
"3540",0.0939586730013514
"3541",0.567150750369718
"3542",0.0939586730013514
"3543",0.567150750369718
"3544",0.19679017693141
"3545",0.0939586730013514
"3546",0.0939586730013514
"3547",0.0939586730013514
"3548",0.19679017693141
"3549",0.0939586730013514
"3550",0.0939586730013514
"3551",-5.74648097559121
"3552",0.0939586730013514
"3553",0.0939586730013514
"3554",0.0939586730013514
"3555",0.19679017693141
"3556",0.0939586730013514
"3557",0.0939586730013514
"3558",0.0939586730013514
"3559",0.19679017693141
"3560",0.0939586730013514
"3561",0.19679017693141
"3562",0.0939586730013514
"3563",0.0939586730013514
"3564",0.0939586730013514
"3565",0.567150750369718
"3566",0.19679017693141
"3567",0.567150750369718
"3568",0.0939586730013514
"3569",0.0939586730013514
"3570",0.19679017693141
"3571",0.0939586730013514
"3572",0.0939586730013514
"3573",0.0939586730013514
"3574",0.0939586730013514
"3575",0.567150750369718
"3576",0.0939586730013514
"3577",0.0939586730013514
"3578",0.0939586730013514
"3579",0.0939586730013514
"3580",0.567150750369718
"3581",0.567150750369718
"3582",0.0939586730013514
"3583",0.0939586730013514
"3584",0.0939586730013514
"3585",0.85790578065683
"3586",0.19679017693141
"3587",0.0939586730013514
"3588",2.82933610085597
"3589",0.0939586730013514
"3590",0.0939586730013514
"3591",0.0939586730013514
"3592",0.0939586730013514
"3593",0.0939586730013514
"3594",0.0939586730013514
"3595",0.0939586730013514
"3596",0.19679017693141
"3597",0.747085566726035
"3598",0.0939586730013514
"3599",0.0939586730013514
"3600",0.0939586730013514
"3601",0.19679017693141
"3602",0.567150750369718
"3603",0.0939586730013514
"3604",0.0939586730013514
"3605",0.0939586730013514
"3606",0.0939586730013514
"3607",0.0939586730013514
"3608",0.0939586730013514
"3609",0.0939586730013514
"3610",0.0939586730013514
"3611",0.85790578065683
"3612",0.0939586730013514
"3613",0.0939586730013514
"3614",0.0939586730013514
"3615",0.0939586730013514
"3616",0.0939586730013514
"3617",0.0939586730013514
"3618",0.567150750369718
"3619",0.19679017693141
"3620",0.0939586730013514
"3621",0.0939586730013514
"3622",-0.47510745129325
"3623",0.0939586730013514
"3624",0.19679017693141
"3625",0.0939586730013514
"3626",0.19679017693141
"3627",0.0939586730013514
"3628",0.0939586730013514
"3629",0.0939586730013514
"3630",0.0939586730013514
"3631",0.567150750369718
"3632",0.0939586730013514
"3633",0.0939586730013514
"3634",0.0939586730013514
"3635",0.0939586730013514
"3636",0.0939586730013514
"3637",0.0939586730013514
"3638",0.567150750369718
"3639",0.0939586730013514
"3640",0.0939586730013514
"3641",0.0939586730013514
"3642",0.567150750369718
"3643",0.0939586730013514
"3644",0.0939586730013514
"3645",0.0939586730013514
"3646",0.567150750369718
"3647",0.19679017693141
"3648",0.19679017693141
"3649",0.0939586730013514
"3650",0.19679017693141
"3651",0.0939586730013514
"3652",0.19679017693141
"3653",0.0939586730013514
"3654",0.0939586730013514
"3655",0.0939586730013514
"3656",0.0939586730013514
"3657",0.567150750369718
"3658",0.19679017693141
"3659",0.0939586730013514
"3660",0.0939586730013514
"3661",0.0939586730013514
"3662",0.0939586730013514
"3663",0.19679017693141
"3664",0.85790578065683
"3665",0.0939586730013514
"3666",0.0939586730013514
"3667",0.567150750369718
"3668",0.0939586730013514
"3669",0.0939586730013514
"3670",0.0939586730013514
"3671",0.0939586730013514
"3672",0.0939586730013514
"3673",0.19679017693141
"3674",0.0939586730013514
"3675",0.0939586730013514
"3676",0.0939586730013514
"3677",0.0939586730013514
"3678",0.19679017693141
"3679",0.0939586730013514
"3680",0.0939586730013514
"3681",0.567150750369718
"3682",0.85790578065683
"3683",0.19679017693141
"3684",0.0939586730013514
"3685",0.0939586730013514
"3686",0.0939586730013514
"3687",0.0939586730013514
"3688",0.0939586730013514
"3689",0.0939586730013514
"3690",0.0939586730013514
"3691",0.0939586730013514
"3692",0.0939586730013514
"3693",0.567150750369718
"3694",0.0939586730013514
"3695",0.567150750369718
"3696",0.567150750369718
"3697",0.0939586730013514
"3698",0.0939586730013514
"3699",0.0939586730013514
"3700",0.0939586730013514
"3701",0.0939586730013514
"3702",0.19679017693141
"3703",0.0939586730013514
"3704",0.0939586730013514
"3705",0.0939586730013514
"3706",0.0939586730013514
"3707",0.0939586730013514
"3708",0.0939586730013514
"3709",0.567150750369718
"3710",2.82933610085597
"3711",0.0939586730013514
"3712",0.0939586730013514
"3713",0.19679017693141
"3714",0.747085566726035
"3715",0.0939586730013514
"3716",0.0939586730013514
"3717",0.567150750369718
"3718",0.567150750369718
"3719",0.0939586730013514
"3720",0.0939586730013514
"3721",0.0939586730013514
"3722",0.747085566726035
"3723",18.3442728380419
"3724",0.567150750369718
"3725",0.567150750369718
"3726",0.0939586730013514
"3727",0.0939586730013514
"3728",0.567150750369718
"3729",0.0939586730013514
"3730",0.19679017693141
"3731",0.0939586730013514
"3732",0.567150750369718
"3733",0.0939586730013514
"3734",0.19679017693141
"3735",0.0939586730013514
"3736",0.0939586730013514
"3737",0.0939586730013514
"3738",0.0939586730013514
"3739",0.567150750369718
"3740",0.0939586730013514
"3741",0.0939586730013514
"3742",0.85790578065683
"3743",0.0939586730013514
"3744",0.567150750369718
"3745",0.567150750369718
"3746",0.19679017693141
"3747",0.0939586730013514
"3748",0.0939586730013514
"3749",0.0939586730013514
"3750",0.0939586730013514
"3751",0.567150750369718
"3752",0.0939586730013514
"3753",0.0939586730013514
"3754",0.0939586730013514
"3755",0.0939586730013514
"3756",0.0939586730013514
"3757",0.0939586730013514
"3758",0.0939586730013514
"3759",0.0939586730013514
"3760",0.567150750369718
"3761",0.567150750369718
"3762",0.85790578065683
"3763",0.19679017693141
"3764",0.747085566726035
"3765",0.0939586730013514
"3766",0.0939586730013514
"3767",0.0939586730013514
"3768",0.0939586730013514
"3769",-0.47510745129325
"3770",0.19679017693141
"3771",0.0939586730013514
"3772",0.19679017693141
"3773",0.0939586730013514
"3774",0.0939586730013514
"3775",-5.74648097559121
"3776",0.747085566726035
"3777",0.567150750369718
"3778",0.0939586730013514
"3779",0.0939586730013514
"3780",0.0939586730013514
"3781",0.0939586730013514
"3782",0.19679017693141
"3783",0.0939586730013514
"3784",0.19679017693141
"3785",-5.74648097559121
"3786",0.0939586730013514
"3787",0.0939586730013514
"3788",0.0939586730013514
"3789",0.19679017693141
"3790",-6.389379732874
"3791",0.19679017693141
"3792",0.567150750369718
"3793",0.0939586730013514
"3794",0.0939586730013514
"3795",0.0939586730013514
"3796",0.0939586730013514
"3797",0.747085566726035
"3798",0.0939586730013514
"3799",0.0939586730013514
"3800",0.0939586730013514
"3801",0.0939586730013514
"3802",0.0939586730013514
"3803",0.19679017693141
"3804",0.0939586730013514
"3805",0.19679017693141
"3806",0.0939586730013514
"3807",0.0939586730013514
"3808",0.567150750369718
"3809",0.0939586730013514
"3810",0.19679017693141
"3811",0.0939586730013514
"3812",0.567150750369718
"3813",0.0939586730013514
"3814",0.0939586730013514
"3815",0.0939586730013514
"3816",0.0939586730013514
"3817",0.0939586730013514
"3818",0.0939586730013514
"3819",0.0939586730013514
"3820",0.0939586730013514
"3821",0.0939586730013514
"3822",18.3442728380419
"3823",0.567150750369718
"3824",-0.47510745129325
"3825",0.0939586730013514
"3826",0.567150750369718
"3827",0.0939586730013514
"3828",0.0939586730013514
"3829",0.19679017693141
"3830",0.19679017693141
"3831",0.0939586730013514
"3832",0.747085566726035
"3833",0.0939586730013514
"3834",0.0939586730013514
"3835",0.0939586730013514
"3836",0.0939586730013514
"3837",0.0939586730013514
"3838",0.19679017693141
"3839",0.0939586730013514
"3840",0.567150750369718
"3841",0.19679017693141
"3842",0.0939586730013514
"3843",0.19679017693141
"3844",0.19679017693141
"3845",0.0939586730013514
"3846",0.567150750369718
"3847",0.0939586730013514
"3848",0.0939586730013514
"3849",0.0939586730013514
"3850",0.0939586730013514
"3851",0.0939586730013514
"3852",0.0939586730013514
"3853",0.0939586730013514
"3854",0.0939586730013514
"3855",0.0939586730013514
"3856",0.85790578065683
"3857",0.0939586730013514
"3858",0.0939586730013514
"3859",0.0939586730013514
"3860",0.0939586730013514
"3861",0.567150750369718
"3862",0.19679017693141
"3863",0.85790578065683
"3864",0.0939586730013514
"3865",0.0939586730013514
"3866",0.0939586730013514
"3867",0.0939586730013514
"3868",0.0939586730013514
"3869",0.0939586730013514
"3870",-3.74919256952165
"3871",0.0939586730013514
"3872",0.0939586730013514
"3873",0.0939586730013514
"3874",0.0939586730013514
"3875",0.747085566726035
"3876",0.0939586730013514
"3877",0.19679017693141
"3878",0.0939586730013514
"3879",0.0939586730013514
"3880",0.567150750369718
"3881",0.0939586730013514
"3882",0.0939586730013514
"3883",0.0939586730013514
"3884",0.0939586730013514
"3885",0.0939586730013514
"3886",0.0939586730013514
"3887",0.0939586730013514
"3888",0.0939586730013514
"3889",0.19679017693141
"3890",0.0939586730013514
"3891",-0.47510745129325
"3892",0.0939586730013514
"3893",0.19679017693141
"3894",0.0939586730013514
"3895",0.567150750369718
"3896",0.0939586730013514
"3897",0.567150750369718
"3898",0.0939586730013514
"3899",0.0939586730013514
"3900",0.0939586730013514
"3901",0.85790578065683
"3902",0.819361553744546
"3903",0.567150750369718
"3904",0.567150750369718
"3905",0.0939586730013514
"3906",2.82933610085597
"3907",0.0939586730013514
"3908",0.0939586730013514
"3909",0.567150750369718
"3910",0.19679017693141
"3911",0.0939586730013514
"3912",0.567150750369718
"3913",0.19679017693141
"3914",0.0939586730013514
"3915",0.0939586730013514
"3916",0.0939586730013514
"3917",0.0939586730013514
"3918",0.0939586730013514
"3919",0.0939586730013514
"3920",0.0939586730013514
"3921",0.0939586730013514
"3922",0.85790578065683
"3923",0.85790578065683
"3924",0.19679017693141
"3925",0.747085566726035
"3926",0.0939586730013514
"3927",0.0939586730013514
"3928",0.567150750369718
"3929",0.567150750369718
"3930",0.0939586730013514
"3931",0.0939586730013514
"3932",0.0939586730013514
"3933",0.0939586730013514
"3934",0.567150750369718
"3935",0.0939586730013514
"3936",0.0939586730013514
"3937",0.0939586730013514
"3938",0.0939586730013514
"3939",0.0939586730013514
"3940",0.19679017693141
"3941",-0.47510745129325
"3942",0.0939586730013514
"3943",0.19679017693141
"3944",0.0939586730013514
"3945",0.567150750369718
"3946",0.0939586730013514
"3947",0.0939586730013514
"3948",0.0939586730013514
"3949",0.0939586730013514
"3950",0.0939586730013514
"3951",0.0939586730013514
"3952",0.19679017693141
"3953",0.19679017693141
"3954",0.0939586730013514
"3955",0.0939586730013514
"3956",0.0939586730013514
"3957",0.0939586730013514
"3958",0.0939586730013514
"3959",0.0939586730013514
"3960",0.567150750369718
"3961",0.0939586730013514
"3962",0.0939586730013514
"3963",0.0939586730013514
"3964",0.567150750369718
"3965",0.567150750369718
"3966",0.0939586730013514
"3967",0.0939586730013514
"3968",0.0939586730013514
"3969",0.747085566726035
"3970",0.19679017693141
"3971",0.0939586730013514
"3972",0.0939586730013514
"3973",0.19679017693141
"3974",0.567150750369718
"3975",0.0939586730013514
"3976",0.0939586730013514
"3977",0.567150750369718
"3978",0.0939586730013514
"3979",0.19679017693141
"3980",0.0939586730013514
"3981",0.0939586730013514
"3982",0.0939586730013514
"3983",0.0939586730013514
"3984",0.567150750369718
"3985",0.0939586730013514
"3986",0.0939586730013514
"3987",0.0939586730013514
"3988",0.747085566726035
"3989",0.19679017693141
"3990",0.0939586730013514
"3991",0.567150750369718
"3992",0.0939586730013514
"3993",0.0939586730013514
"3994",0.0939586730013514
"3995",0.0939586730013514
"3996",0.0939586730013514
"3997",0.567150750369718
"3998",0.0939586730013514
"3999",0.0939586730013514
"4000",-0.47510745129325
"4001",0.0939586730013514
"4002",0.0939586730013514
"4003",0.0939586730013514
"4004",0.0939586730013514
"4005",8.00352513989899
"4006",0.0939586730013514
"4007",0.19679017693141
"4008",0.0939586730013514
"4009",0.567150750369718
"4010",0.747085566726035
"4011",0.0939586730013514
"4012",0.0939586730013514
"4013",0.0939586730013514
"4014",0.567150750369718
"4015",0.19679017693141
"4016",0.0939586730013514
"4017",0.19679017693141
"4018",0.567150750369718
"4019",0.0939586730013514
"4020",0.0939586730013514
"4021",0.0939586730013514
"4022",0.0939586730013514
"4023",0.0939586730013514
"4024",0.19679017693141
"4025",0.0939586730013514
"4026",0.0939586730013514
"4027",0.0939586730013514
"4028",0.567150750369718
"4029",0.19679017693141
"4030",0.0939586730013514
"4031",0.0939586730013514
"4032",0.0939586730013514
"4033",0.19679017693141
"4034",0.0939586730013514
"4035",0.0939586730013514
"4036",0.567150750369718
"4037",0.0939586730013514
"4038",0.0939586730013514
"4039",0.0939586730013514
"4040",0.0939586730013514
"4041",0.0939586730013514
"4042",0.0939586730013514
"4043",0.567150750369718
"4044",0.0939586730013514
"4045",0.19679017693141
"4046",0.567150750369718
"4047",0.0939586730013514
"4048",0.0939586730013514
"4049",0.0939586730013514
"4050",0.19679017693141
"4051",0.0939586730013514
"4052",0.19679017693141
"4053",0.0939586730013514
"4054",0.0939586730013514
"4055",0.0939586730013514
"4056",0.0939586730013514
"4057",0.0939586730013514
"4058",0.0939586730013514
"4059",0.0939586730013514
"4060",2.82933610085597
"4061",0.0939586730013514
"4062",0.0939586730013514
"4063",0.0939586730013514
"4064",0.567150750369718
"4065",0.0939586730013514
"4066",0.0939586730013514
"4067",0.0939586730013514
"4068",0.0939586730013514
"4069",0.0939586730013514
"4070",0.0939586730013514
"4071",0.19679017693141
"4072",0.567150750369718
"4073",0.0939586730013514
"4074",0.19679017693141
"4075",0.0939586730013514
"4076",0.0939586730013514
"4077",0.567150750369718
"4078",0.0939586730013514
"4079",0.0939586730013514
"4080",-17.5771897253951
"4081",0.0939586730013514
"4082",0.567150750369718
"4083",0.19679017693141
"4084",0.0939586730013514
"4085",0.0939586730013514
"4086",0.567150750369718
"4087",0.567150750369718
"4088",0.19679017693141
"4089",8.00352513989899
"4090",0.0939586730013514
"4091",-0.47510745129325
"4092",0.0939586730013514
"4093",0.0939586730013514
"4094",0.0939586730013514
"4095",0.0939586730013514
"4096",0.567150750369718
"4097",0.567150750369718
"4098",0.19679017693141
"4099",0.0939586730013514
"4100",0.567150750369718
"4101",0.0939586730013514
"4102",0.0939586730013514
"4103",0.19679017693141
"4104",0.0939586730013514
"4105",0.0939586730013514
"4106",0.0939586730013514
"4107",0.0939586730013514
"4108",0.0939586730013514
"4109",0.567150750369718
"4110",0.0939586730013514
"4111",0.747085566726035
"4112",0.0939586730013514
"4113",0.0939586730013514
"4114",0.0939586730013514
"4115",0.0939586730013514
"4116",0.567150750369718
"4117",0.19679017693141
"4118",0.567150750369718
"4119",0.0939586730013514
"4120",0.0939586730013514
"4121",0.0939586730013514
"4122",0.0939586730013514
"4123",0.0939586730013514
"4124",0.0939586730013514
"4125",0.19679017693141
"4126",0.19679017693141
"4127",0.0939586730013514
"4128",0.0939586730013514
"4129",0.0939586730013514
"4130",0.567150750369718
"4131",0.0939586730013514
"4132",0.19679017693141
"4133",0.0939586730013514
"4134",0.0939586730013514
"4135",0.0939586730013514
"4136",0.0939586730013514
"4137",0.0939586730013514
"4138",0.0939586730013514
"4139",0.0939586730013514
"4140",0.567150750369718
"4141",0.0939586730013514
"4142",0.567150750369718
"4143",0.0939586730013514
"4144",0.19679017693141
"4145",0.0939586730013514
"4146",0.19679017693141
"4147",0.0939586730013514
"4148",0.0939586730013514
"4149",0.0939586730013514
"4150",0.0939586730013514
"4151",0.0939586730013514
"4152",0.0939586730013514
"4153",0.567150750369718
"4154",0.0939586730013514
"4155",0.19679017693141
"4156",0.0939586730013514
"4157",0.747085566726035
"4158",0.0939586730013514
"4159",0.0939586730013514
"4160",0.0939586730013514
"4161",0.0939586730013514
"4162",0.0939586730013514
"4163",0.0939586730013514
"4164",0.0939586730013514
"4165",0.0939586730013514
"4166",0.567150750369718
"4167",0.0939586730013514
"4168",0.85790578065683
"4169",0.0939586730013514
"4170",0.0939586730013514
"4171",0.0939586730013514
"4172",0.0939586730013514
"4173",0.0939586730013514
"4174",0.0939586730013514
"4175",0.0939586730013514
"4176",0.0939586730013514
"4177",0.0939586730013514
"4178",0.0939586730013514
"4179",0.0939586730013514
"4180",0.19679017693141
"4181",0.0939586730013514
"4182",0.0939586730013514
"4183",0.567150750369718
"4184",0.0939586730013514
"4185",0.0939586730013514
"4186",0.0939586730013514
"4187",0.0939586730013514
"4188",0.567150750369718
"4189",0.0939586730013514
"4190",0.19679017693141
"4191",0.567150750369718
"4192",0.0939586730013514
"4193",0.0939586730013514
"4194",0.0939586730013514
"4195",0.19679017693141
"4196",0.19679017693141
"4197",0.0939586730013514
"4198",0.0939586730013514
"4199",0.19679017693141
"4200",0.0939586730013514
"4201",0.0939586730013514
"4202",0.0939586730013514
"4203",0.0939586730013514
"4204",0.0939586730013514
"4205",0.0939586730013514
"4206",0.0939586730013514
"4207",0.0939586730013514
"4208",0.0939586730013514
"4209",0.567150750369718
"4210",0.0939586730013514
"4211",0.0939586730013514
"4212",0.0939586730013514
"4213",0.567150750369718
"4214",0.0939586730013514
"4215",0.0939586730013514
"4216",0.0939586730013514
"4217",0.0939586730013514
"4218",0.567150750369718
"4219",0.19679017693141
"4220",0.0939586730013514
"4221",0.0939586730013514
"4222",0.0939586730013514
"4223",0.0939586730013514
"4224",0.0939586730013514
"4225",0.0939586730013514
"4226",0.567150750369718
"4227",0.0939586730013514
"4228",0.0939586730013514
"4229",0.0939586730013514
"4230",0.0939586730013514
"4231",0.0939586730013514
"4232",0.0939586730013514
"4233",0.567150750369718
"4234",0.567150750369718
"4235",0.0939586730013514
"4236",0.0939586730013514
"4237",0.567150750369718
"4238",0.0939586730013514
"4239",0.0939586730013514
"4240",0.0939586730013514
"4241",0.0939586730013514
"4242",0.0939586730013514
"4243",0.85790578065683
"4244",0.0939586730013514
"4245",0.0939586730013514
"4246",0.567150750369718
"4247",0.0939586730013514
"4248",0.0939586730013514
"4249",0.567150750369718
"4250",0.0939586730013514
"4251",0.567150750369718
"4252",0.0939586730013514
"4253",0.0939586730013514
"4254",0.0939586730013514
"4255",0.0939586730013514
"4256",0.0939586730013514
"4257",0.0939586730013514
"4258",0.0939586730013514
"4259",0.0939586730013514
"4260",0.19679017693141
"4261",-5.74648097559121
"4262",0.567150750369718
"4263",0.567150750369718
"4264",0.0939586730013514
"4265",0.19679017693141
"4266",0.0939586730013514
"4267",0.0939586730013514
"4268",0.567150750369718
"4269",0.0939586730013514
"4270",0.567150750369718
"4271",0.0939586730013514
"4272",0.0939586730013514
"4273",0.19679017693141
"4274",0.19679017693141
"4275",0.19679017693141
"4276",0.0939586730013514
"4277",0.567150750369718
"4278",0.0939586730013514
"4279",0.0939586730013514
"4280",0.0939586730013514
"4281",0.0939586730013514
"4282",0.567150750369718
"4283",0.0939586730013514
"4284",0.0939586730013514
"4285",0.0939586730013514
"4286",0.0939586730013514
"4287",0.0939586730013514
"4288",0.0939586730013514
"4289",0.0939586730013514
"4290",0.85790578065683
"4291",0.0939586730013514
"4292",0.0939586730013514
"4293",0.0939586730013514
"4294",0.0939586730013514
"4295",0.0939586730013514
"4296",0.19679017693141
"4297",0.0939586730013514
"4298",0.19679017693141
"4299",0.0939586730013514
"4300",0.19679017693141
"4301",0.0939586730013514
"4302",0.0939586730013514
"4303",0.567150750369718
"4304",0.19679017693141
"4305",0.0939586730013514
"4306",0.19679017693141
"4307",0.0939586730013514
"4308",0.567150750369718
"4309",0.0939586730013514
"4310",0.0939586730013514
"4311",0.0939586730013514
"4312",0.0939586730013514
"4313",0.0939586730013514
"4314",0.0939586730013514
"4315",0.0939586730013514
"4316",0.0939586730013514
"4317",0.0939586730013514
"4318",0.0939586730013514
"4319",0.0939586730013514
"4320",0.0939586730013514
"4321",0.19679017693141
"4322",0.0939586730013514
"4323",-5.74648097559121
"4324",0.0939586730013514
"4325",0.747085566726035
"4326",0.19679017693141
"4327",0.19679017693141
"4328",0.0939586730013514
"4329",0.0939586730013514
"4330",0.0939586730013514
"4331",0.19679017693141
"4332",0.0939586730013514
"4333",0.567150750369718
"4334",0.0939586730013514
"4335",0.0939586730013514
"4336",0.567150750369718
"4337",0.0939586730013514
"4338",0.0939586730013514
"4339",0.0939586730013514
"4340",0.0939586730013514
"4341",0.0939586730013514
"4342",0.0939586730013514
"4343",-5.74648097559121
"4344",0.0939586730013514
"4345",0.819361553744546
"4346",0.0939586730013514
"4347",0.0939586730013514
"4348",0.19679017693141
"4349",0.0939586730013514
"4350",0.0939586730013514
"4351",0.567150750369718
"4352",0.0939586730013514
"4353",0.567150750369718
"4354",0.0939586730013514
"4355",0.0939586730013514
"4356",0.0939586730013514
"4357",0.0939586730013514
"4358",0.0939586730013514
"4359",0.0939586730013514
"4360",0.0939586730013514
"4361",0.0939586730013514
"4362",0.0939586730013514
"4363",0.567150750369718
"4364",0.0939586730013514
"4365",0.0939586730013514
"4366",0.0939586730013514
"4367",0.567150750369718
"4368",0.0939586730013514
"4369",0.85790578065683
"4370",0.0939586730013514
"4371",0.747085566726035
"4372",0.567150750369718
"4373",0.0939586730013514
"4374",0.0939586730013514
"4375",0.567150750369718
"4376",0.0939586730013514
"4377",0.567150750369718
"4378",0.0939586730013514
"4379",0.0939586730013514
"4380",0.0939586730013514
"4381",0.0939586730013514
"4382",0.567150750369718
"4383",0.0939586730013514
"4384",0.567150750369718
"4385",0.0939586730013514
"4386",0.567150750369718
"4387",0.747085566726035
"4388",0.19679017693141
"4389",0.19679017693141
"4390",0.0939586730013514
"4391",0.19679017693141
"4392",0.19679017693141
"4393",0.0939586730013514
"4394",0.567150750369718
"4395",0.0939586730013514
"4396",0.0939586730013514
"4397",0.0939586730013514
"4398",0.567150750369718
"4399",0.0939586730013514
"4400",0.0939586730013514
"4401",0.19679017693141
"4402",0.567150750369718
"4403",0.0939586730013514
"4404",0.0939586730013514
"4405",0.0939586730013514
"4406",0.567150750369718
"4407",-5.74648097559121
"4408",0.19679017693141
"4409",0.567150750369718
"4410",0.0939586730013514
"4411",0.19679017693141
"4412",0.19679017693141
"4413",0.0939586730013514
"4414",0.567150750369718
"4415",0.0939586730013514
"4416",0.85790578065683
"4417",0.0939586730013514
"4418",0.0939586730013514
"4419",0.0939586730013514
"4420",0.0939586730013514
"4421",0.0939586730013514
"4422",0.747085566726035
"4423",0.0939586730013514
"4424",0.0939586730013514
"4425",0.0939586730013514
"4426",0.0939586730013514
"4427",0.0939586730013514
"4428",0.0939586730013514
"4429",0.0939586730013514
"4430",0.19679017693141
"4431",0.0939586730013514
"4432",0.0939586730013514
"4433",0.0939586730013514
"4434",0.567150750369718
"4435",0.0939586730013514
"4436",0.747085566726035
"4437",0.567150750369718
"4438",0.0939586730013514
"4439",0.0939586730013514
"4440",0.567150750369718
"4441",0.567150750369718
"4442",2.82933610085597
"4443",0.0939586730013514
"4444",0.0939586730013514
"4445",0.0939586730013514
"4446",0.0939586730013514
"4447",0.0939586730013514
"4448",0.0939586730013514
"4449",0.0939586730013514
"4450",0.0939586730013514
"4451",0.0939586730013514
"4452",0.19679017693141
"4453",0.0939586730013514
"4454",0.0939586730013514
"4455",0.567150750369718
"4456",0.0939586730013514
"4457",0.0939586730013514
"4458",0.567150750369718
"4459",0.19679017693141
"4460",0.19679017693141
"4461",0.0939586730013514
"4462",0.0939586730013514
"4463",0.0939586730013514
"4464",0.0939586730013514
"4465",0.0939586730013514
"4466",0.0939586730013514
"4467",0.0939586730013514
"4468",0.0939586730013514
"4469",0.0939586730013514
"4470",0.0939586730013514
"4471",0.0939586730013514
"4472",0.567150750369718
"4473",0.0939586730013514
"4474",0.0939586730013514
"4475",0.0939586730013514
"4476",0.0939586730013514
"4477",0.19679017693141
"4478",0.567150750369718
"4479",0.0939586730013514
"4480",0.0939586730013514
"4481",0.19679017693141
"4482",0.0939586730013514
"4483",2.5578650135177
"4484",0.0939586730013514
"4485",0.567150750369718
"4486",0.567150750369718
"4487",0.747085566726035
"4488",0.819361553744546
"4489",0.19679017693141
"4490",0.567150750369718
"4491",0.85790578065683
"4492",0.0939586730013514
"4493",0.19679017693141
"4494",0.0939586730013514
"4495",0.19679017693141
"4496",0.19679017693141
"4497",0.0939586730013514
"4498",0.0939586730013514
"4499",0.0939586730013514
"4500",0.0939586730013514
"4501",0.85790578065683
"4502",0.19679017693141
"4503",0.19679017693141
"4504",0.0939586730013514
"4505",0.0939586730013514
"4506",0.0939586730013514
"4507",0.0939586730013514
"4508",0.0939586730013514
"4509",0.0939586730013514
"4510",0.19679017693141
"4511",0.567150750369718
"4512",0.0939586730013514
"4513",0.0939586730013514
"4514",0.0939586730013514
"4515",0.0939586730013514
"4516",0.0939586730013514
"4517",0.567150750369718
"4518",0.19679017693141
"4519",0.0939586730013514
"4520",0.0939586730013514
"4521",0.0939586730013514
"4522",0.19679017693141
"4523",0.567150750369718
"4524",0.0939586730013514
"4525",0.0939586730013514
"4526",0.0939586730013514
"4527",0.0939586730013514
"4528",0.0939586730013514
"4529",0.0939586730013514
"4530",0.0939586730013514
"4531",0.0939586730013514
"4532",0.0939586730013514
"4533",0.747085566726035
"4534",0.0939586730013514
"4535",0.0939586730013514
"4536",0.0939586730013514
"4537",0.0939586730013514
"4538",0.567150750369718
"4539",0.0939586730013514
"4540",0.0939586730013514
"4541",0.0939586730013514
"4542",0.0939586730013514
"4543",0.0939586730013514
"4544",0.19679017693141
"4545",0.0939586730013514
"4546",0.0939586730013514
"4547",0.0939586730013514
"4548",0.0939586730013514
"4549",0.0939586730013514
"4550",0.0939586730013514
"4551",0.0939586730013514
"4552",0.0939586730013514
"4553",0.0939586730013514
"4554",0.0939586730013514
"4555",0.0939586730013514
"4556",0.567150750369718
"4557",0.0939586730013514
"4558",0.0939586730013514
"4559",0.0939586730013514
"4560",0.0939586730013514
"4561",0.567150750369718
"4562",0.0939586730013514
"4563",0.19679017693141
"4564",0.0939586730013514
"4565",0.0939586730013514
"4566",0.0939586730013514
"4567",0.0939586730013514
"4568",0.0939586730013514
"4569",0.85790578065683
"4570",0.0939586730013514
"4571",0.0939586730013514
"4572",0.0939586730013514
"4573",0.567150750369718
"4574",0.0939586730013514
"4575",0.0939586730013514
"4576",0.567150750369718
"4577",0.0939586730013514
"4578",0.0939586730013514
