"","ego_c_output"
"2283",0.23080512108072
"2284",0.23080512108072
"2285",0.23080512108072
"2286",0.23080512108072
"2287",0.522192448277418
"2288",0.23080512108072
"2289",0.23080512108072
"2290",0.522192448277418
"2291",0.23080512108072
"2292",0.23080512108072
"2293",0.522192448277418
"2294",0.23080512108072
"2295",0.23080512108072
"2296",0.522192448277418
"2297",0.23080512108072
"2298",0.522192448277418
"2299",0.23080512108072
"2300",0.522192448277418
"2301",0.23080512108072
"2302",0.23080512108072
"2303",0.23080512108072
"2304",0.522192448277418
"2305",0.522192448277418
"2306",0.522192448277418
"2307",0.23080512108072
"2308",0.23080512108072
"2309",0.23080512108072
"2310",0.522192448277418
"2311",0.23080512108072
"2312",0.522192448277418
"2313",0.23080512108072
"2314",0.23080512108072
"2315",6.21186631748708
"2316",0.522192448277418
"2317",0.522192448277418
"2318",0.522192448277418
"2319",0.23080512108072
"2320",0.522192448277418
"2321",0.23080512108072
"2322",0.23080512108072
"2323",0.23080512108072
"2324",0.23080512108072
"2325",0.522192448277418
"2326",0.522192448277418
"2327",0.522192448277418
"2328",0.23080512108072
"2329",0.23080512108072
"2330",0.23080512108072
"2331",0.23080512108072
"2332",0.522192448277418
"2333",-9.73068068753215
"2334",0.23080512108072
"2335",0.522192448277418
"2336",0.522192448277418
"2337",1.75076908321826
"2338",0.522192448277418
"2339",-9.73068068753215
"2340",0.23080512108072
"2341",0.522192448277418
"2342",0.23080512108072
"2343",1.75076908321826
"2344",0.23080512108072
"2345",0.522192448277418
"2346",0.522192448277418
"2347",0.23080512108072
"2348",0.522192448277418
"2349",0.522192448277418
"2350",0.23080512108072
"2351",0.23080512108072
"2352",0.23080512108072
"2353",0.522192448277418
"2354",0.522192448277418
"2355",0.522192448277418
"2356",0.23080512108072
"2357",0.23080512108072
"2358",0.522192448277418
"2359",1.77729166519822
"2360",0.23080512108072
"2361",0.23080512108072
"2362",1.77729166519822
"2363",0.23080512108072
"2364",0.522192448277418
"2365",0.522192448277418
"2366",0.23080512108072
"2367",0.522192448277418
"2368",0.522192448277418
"2369",0.23080512108072
"2370",0.23080512108072
"2371",6.21186631748708
"2372",0.23080512108072
"2373",0.23080512108072
"2374",0.23080512108072
"2375",0.522192448277418
"2376",0.23080512108072
"2377",0.23080512108072
"2378",0.522192448277418
"2379",0.522192448277418
"2380",0.23080512108072
"2381",0.522192448277418
"2382",0.23080512108072
"2383",0.23080512108072
"2384",0.522192448277418
"2385",0.23080512108072
"2386",0.522192448277418
"2387",0.23080512108072
"2388",0.23080512108072
"2389",0.23080512108072
"2390",0.522192448277418
"2391",0.23080512108072
"2392",1.77729166519822
"2393",0.23080512108072
"2394",0.522192448277418
"2395",0.23080512108072
"2396",0.23080512108072
"2397",0.522192448277418
"2398",0.522192448277418
"2399",0.23080512108072
"2400",0.23080512108072
"2401",0.23080512108072
"2402",0.23080512108072
"2403",0.23080512108072
"2404",0.23080512108072
"2405",1.77729166519822
"2406",1.75076908321826
"2407",0.23080512108072
"2408",0.23080512108072
"2409",0.23080512108072
"2410",0.23080512108072
"2411",0.23080512108072
"2412",0.23080512108072
"2413",1.75076908321826
"2414",0.23080512108072
"2415",0.522192448277418
"2416",0.23080512108072
"2417",0.522192448277418
"2418",0.23080512108072
"2419",0.522192448277418
"2420",0.23080512108072
"2421",0.23080512108072
"2422",0.23080512108072
"2423",0.23080512108072
"2424",0.23080512108072
"2425",0.522192448277418
"2426",0.23080512108072
"2427",30.5412822038873
"2428",0.23080512108072
"2429",0.23080512108072
"2430",0.23080512108072
"2431",0.522192448277418
"2432",1.36551773575266
"2433",0.23080512108072
"2434",0.23080512108072
"2435",0.23080512108072
"2436",0.23080512108072
"2437",0.522192448277418
"2438",0.23080512108072
"2439",0.23080512108072
"2440",0.522192448277418
"2441",0.23080512108072
"2442",0.23080512108072
"2443",0.522192448277418
"2444",0.23080512108072
"2445",0.23080512108072
"2446",0.23080512108072
"2447",0.522192448277418
"2448",0.23080512108072
"2449",0.23080512108072
"2450",0.522192448277418
"2451",0.23080512108072
"2452",0.23080512108072
"2453",0.23080512108072
"2454",0.23080512108072
"2455",0.23080512108072
"2456",0.23080512108072
"2457",0.23080512108072
"2458",0.23080512108072
"2459",0.23080512108072
"2460",0.522192448277418
"2461",0.23080512108072
"2462",0.23080512108072
"2463",0.23080512108072
"2464",0.23080512108072
"2465",0.23080512108072
"2466",0.23080512108072
"2467",0.522192448277418
"2468",0.23080512108072
"2469",0.23080512108072
"2470",0.23080512108072
"2471",0.23080512108072
"2472",0.522192448277418
"2473",0.23080512108072
"2474",0.23080512108072
"2475",0.23080512108072
"2476",0.23080512108072
"2477",0.522192448277418
"2478",0.23080512108072
"2479",0.23080512108072
"2480",-13.6527471475719
"2481",0.23080512108072
"2482",0.522192448277418
"2483",0.522192448277418
"2484",0.23080512108072
"2485",0.23080512108072
"2486",0.23080512108072
"2487",0.23080512108072
"2488",0.23080512108072
"2489",0.23080512108072
"2490",0.522192448277418
"2491",0.23080512108072
"2492",0.23080512108072
"2493",0.23080512108072
"2494",1.77729166519822
"2495",0.23080512108072
"2496",0.23080512108072
"2497",0.23080512108072
"2498",0.23080512108072
"2499",0.23080512108072
"2500",0.23080512108072
"2501",0.23080512108072
"2502",0.23080512108072
"2503",0.23080512108072
"2504",0.23080512108072
"2505",0.23080512108072
"2506",0.522192448277418
"2507",0.23080512108072
"2508",0.23080512108072
"2509",0.23080512108072
"2510",0.23080512108072
"2511",0.522192448277418
"2512",0.23080512108072
"2513",0.522192448277418
"2514",0.522192448277418
"2515",1.36551773575266
"2516",0.23080512108072
"2517",0.23080512108072
"2518",0.23080512108072
"2519",0.522192448277418
"2520",0.23080512108072
"2521",0.23080512108072
"2522",1.77729166519822
"2523",0.23080512108072
"2524",0.522192448277418
"2525",0.23080512108072
"2526",0.522192448277418
"2527",0.23080512108072
"2528",0.23080512108072
"2529",0.23080512108072
"2530",0.23080512108072
"2531",0.23080512108072
"2532",0.23080512108072
"2533",0.522192448277418
"2534",0.522192448277418
"2535",0.23080512108072
"2536",0.23080512108072
"2537",0.23080512108072
"2538",0.522192448277418
"2539",0.522192448277418
"2540",0.23080512108072
"2541",0.522192448277418
"2542",0.23080512108072
"2543",0.23080512108072
"2544",0.522192448277418
"2545",0.23080512108072
"2546",0.522192448277418
"2547",0.23080512108072
"2548",0.23080512108072
"2549",0.23080512108072
"2550",0.522192448277418
"2551",0.23080512108072
"2552",0.522192448277418
"2553",0.23080512108072
"2554",0.23080512108072
"2555",0.23080512108072
"2556",0.522192448277418
"2557",0.522192448277418
"2558",0.522192448277418
"2559",0.522192448277418
"2560",0.23080512108072
"2561",0.23080512108072
"2562",0.23080512108072
"2563",0.23080512108072
"2564",0.23080512108072
"2565",0.522192448277418
"2566",0.23080512108072
"2567",0.522192448277418
"2568",0.23080512108072
"2569",0.23080512108072
"2570",0.23080512108072
"2571",0.23080512108072
"2572",0.23080512108072
"2573",0.522192448277418
"2574",0.23080512108072
"2575",18.0936954495435
"2576",0.23080512108072
"2577",0.23080512108072
"2578",0.522192448277418
"2579",0.23080512108072
"2580",0.23080512108072
"2581",0.522192448277418
"2582",0.23080512108072
"2583",0.23080512108072
"2584",0.23080512108072
"2585",0.23080512108072
"2586",0.23080512108072
"2587",0.23080512108072
"2588",0.23080512108072
"2589",0.23080512108072
"2590",0.23080512108072
"2591",0.522192448277418
"2592",0.23080512108072
"2593",1.77729166519822
"2594",0.522192448277418
"2595",1.75076908321826
"2596",0.23080512108072
"2597",0.23080512108072
"2598",0.522192448277418
"2599",0.23080512108072
"2600",0.23080512108072
"2601",0.522192448277418
"2602",0.23080512108072
"2603",0.23080512108072
"2604",1.75076908321826
"2605",0.23080512108072
"2606",0.23080512108072
"2607",0.23080512108072
"2608",0.23080512108072
"2609",0.522192448277418
"2610",0.522192448277418
"2611",0.23080512108072
"2612",0.23080512108072
"2613",0.522192448277418
"2614",0.23080512108072
"2615",0.522192448277418
"2616",0.23080512108072
"2617",0.23080512108072
"2618",0.522192448277418
"2619",0.522192448277418
"2620",0.23080512108072
"2621",0.23080512108072
"2622",0.23080512108072
"2623",0.23080512108072
"2624",0.522192448277418
"2625",0.23080512108072
"2626",0.522192448277418
"2627",0.23080512108072
"2628",0.522192448277418
"2629",0.522192448277418
"2630",0.23080512108072
"2631",0.23080512108072
"2632",0.23080512108072
"2633",0.522192448277418
"2634",0.23080512108072
"2635",0.23080512108072
"2636",0.23080512108072
"2637",0.23080512108072
"2638",0.522192448277418
"2639",0.23080512108072
"2640",0.23080512108072
"2641",0.23080512108072
"2642",1.77729166519822
"2643",0.522192448277418
"2644",1.75076908321826
"2645",0.522192448277418
"2646",0.522192448277418
"2647",0.23080512108072
"2648",0.23080512108072
"2649",0.23080512108072
"2650",0.23080512108072
"2651",0.23080512108072
"2652",6.21186631748708
"2653",0.23080512108072
"2654",0.23080512108072
"2655",0.23080512108072
"2656",0.23080512108072
"2657",1.77729166519822
"2658",0.23080512108072
"2659",0.23080512108072
"2660",0.23080512108072
"2661",0.23080512108072
"2662",1.75076908321826
"2663",0.23080512108072
"2664",0.23080512108072
"2665",0.23080512108072
"2666",0.23080512108072
"2667",0.23080512108072
"2668",0.522192448277418
"2669",0.23080512108072
"2670",0.23080512108072
"2671",0.23080512108072
"2672",1.75076908321826
"2673",0.23080512108072
"2674",0.522192448277418
"2675",0.23080512108072
"2676",0.23080512108072
"2677",0.23080512108072
"2678",0.23080512108072
"2679",0.23080512108072
"2680",0.23080512108072
"2681",0.522192448277418
"2682",1.77729166519822
"2683",0.23080512108072
"2684",0.23080512108072
"2685",0.23080512108072
"2686",0.23080512108072
"2687",0.23080512108072
"2688",0.23080512108072
"2689",0.23080512108072
"2690",0.23080512108072
"2691",3.24223572040939
"2692",0.522192448277418
"2693",0.522192448277418
"2694",0.522192448277418
"2695",0.522192448277418
"2696",0.23080512108072
"2697",0.23080512108072
"2698",0.522192448277418
"2699",0.23080512108072
"2700",0.522192448277418
"2701",0.522192448277418
"2702",0.23080512108072
"2703",0.23080512108072
"2704",0.522192448277418
"2705",1.77729166519822
"2706",0.23080512108072
"2707",0.522192448277418
"2708",0.23080512108072
"2709",0.23080512108072
"2710",0.23080512108072
"2711",0.23080512108072
"2712",0.23080512108072
"2713",0.522192448277418
"2714",0.522192448277418
"2715",0.23080512108072
"2716",0.522192448277418
"2717",0.23080512108072
"2718",0.522192448277418
"2719",0.23080512108072
"2720",-13.6527471475719
"2721",0.522192448277418
"2722",0.522192448277418
"2723",0.23080512108072
"2724",0.23080512108072
"2725",0.522192448277418
"2726",0.23080512108072
"2727",0.23080512108072
"2728",0.23080512108072
"2729",0.23080512108072
"2730",0.23080512108072
"2731",0.522192448277418
"2732",0.23080512108072
"2733",0.23080512108072
"2734",0.23080512108072
"2735",0.23080512108072
"2736",0.23080512108072
"2737",0.23080512108072
"2738",0.522192448277418
"2739",0.23080512108072
"2740",0.23080512108072
"2741",0.23080512108072
"2742",0.23080512108072
"2743",0.23080512108072
"2744",0.522192448277418
"2745",0.23080512108072
"2746",0.23080512108072
"2747",0.23080512108072
"2748",0.23080512108072
"2749",0.522192448277418
"2750",1.75076908321826
"2751",0.522192448277418
"2752",0.23080512108072
"2753",0.23080512108072
"2754",0.522192448277418
"2755",0.23080512108072
"2756",0.23080512108072
"2757",0.23080512108072
"2758",0.23080512108072
"2759",0.23080512108072
"2760",0.23080512108072
"2761",0.23080512108072
"2762",0.23080512108072
"2763",0.23080512108072
"2764",0.522192448277418
"2765",0.23080512108072
"2766",0.522192448277418
"2767",0.522192448277418
"2768",0.23080512108072
"2769",0.23080512108072
"2770",0.522192448277418
"2771",0.23080512108072
"2772",0.522192448277418
"2773",0.23080512108072
"2774",0.522192448277418
"2775",0.522192448277418
"2776",0.23080512108072
"2777",0.522192448277418
"2778",0.522192448277418
"2779",0.23080512108072
"2780",0.522192448277418
"2781",0.23080512108072
"2782",0.23080512108072
"2783",0.23080512108072
"2784",0.23080512108072
"2785",0.522192448277418
"2786",0.23080512108072
"2787",0.23080512108072
"2788",0.23080512108072
"2789",0.23080512108072
"2790",0.23080512108072
"2791",0.23080512108072
"2792",40.3491422698217
"2793",0.23080512108072
"2794",0.23080512108072
"2795",1.75076908321826
"2796",0.23080512108072
"2797",0.23080512108072
"2798",0.522192448277418
"2799",0.23080512108072
"2800",0.23080512108072
"2801",0.23080512108072
"2802",0.23080512108072
"2803",0.23080512108072
"2804",0.522192448277418
"2805",0.23080512108072
"2806",0.23080512108072
"2807",0.522192448277418
"2808",0.23080512108072
"2809",0.23080512108072
"2810",0.522192448277418
"2811",0.23080512108072
"2812",0.522192448277418
"2813",0.23080512108072
"2814",0.23080512108072
"2815",1.36551773575266
"2816",0.23080512108072
"2817",0.23080512108072
"2818",0.23080512108072
"2819",0.23080512108072
"2820",0.522192448277418
"2821",1.75076908321826
"2822",0.23080512108072
"2823",0.23080512108072
"2824",0.23080512108072
"2825",0.23080512108072
"2826",0.23080512108072
"2827",0.23080512108072
"2828",0.23080512108072
"2829",0.23080512108072
"2830",6.58030986224499
"2831",0.23080512108072
"2832",0.23080512108072
"2833",0.23080512108072
"2834",0.23080512108072
"2835",0.522192448277418
"2836",0.522192448277418
"2837",0.23080512108072
"2838",0.522192448277418
"2839",0.522192448277418
"2840",0.23080512108072
"2841",0.23080512108072
"2842",1.77729166519822
"2843",0.522192448277418
"2844",0.23080512108072
"2845",0.23080512108072
"2846",0.23080512108072
"2847",0.23080512108072
"2848",0.522192448277418
"2849",0.23080512108072
"2850",0.23080512108072
"2851",0.23080512108072
"2852",0.23080512108072
"2853",0.23080512108072
"2854",0.23080512108072
"2855",0.23080512108072
"2856",0.522192448277418
"2857",0.23080512108072
"2858",0.23080512108072
"2859",0.23080512108072
"2860",6.21186631748708
"2861",0.522192448277418
"2862",0.23080512108072
"2863",0.23080512108072
"2864",0.23080512108072
"2865",0.23080512108072
"2866",0.23080512108072
"2867",0.522192448277418
"2868",0.23080512108072
"2869",0.522192448277418
"2870",0.23080512108072
"2871",0.23080512108072
"2872",0.23080512108072
"2873",0.23080512108072
"2874",0.522192448277418
"2875",0.522192448277418
"2876",0.522192448277418
"2877",1.75076908321826
"2878",0.522192448277418
"2879",0.23080512108072
"2880",0.522192448277418
"2881",0.23080512108072
"2882",0.522192448277418
"2883",0.23080512108072
"2884",0.23080512108072
"2885",0.23080512108072
"2886",0.23080512108072
"2887",0.23080512108072
"2888",0.23080512108072
"2889",0.23080512108072
"2890",0.23080512108072
"2891",0.23080512108072
"2892",0.522192448277418
"2893",0.522192448277418
"2894",0.23080512108072
"2895",0.23080512108072
"2896",0.23080512108072
"2897",0.23080512108072
"2898",0.522192448277418
"2899",0.23080512108072
"2900",0.23080512108072
"2901",0.23080512108072
"2902",0.522192448277418
"2903",0.23080512108072
"2904",0.23080512108072
"2905",0.23080512108072
"2906",0.23080512108072
"2907",0.522192448277418
"2908",0.23080512108072
"2909",0.522192448277418
"2910",0.23080512108072
"2911",0.522192448277418
"2912",0.23080512108072
"2913",0.23080512108072
"2914",0.522192448277418
"2915",0.23080512108072
"2916",0.23080512108072
"2917",0.522192448277418
"2918",0.23080512108072
"2919",0.522192448277418
"2920",0.23080512108072
"2921",0.23080512108072
"2922",0.522192448277418
"2923",0.23080512108072
"2924",0.23080512108072
"2925",0.23080512108072
"2926",0.522192448277418
"2927",0.23080512108072
"2928",0.23080512108072
"2929",0.522192448277418
"2930",0.23080512108072
"2931",0.23080512108072
"2932",0.23080512108072
"2933",0.23080512108072
"2934",0.522192448277418
"2935",0.23080512108072
"2936",0.522192448277418
"2937",0.23080512108072
"2938",1.77729166519822
"2939",0.23080512108072
"2940",0.23080512108072
"2941",0.23080512108072
"2942",0.23080512108072
"2943",0.23080512108072
"2944",0.23080512108072
"2945",0.23080512108072
"2946",0.522192448277418
"2947",0.522192448277418
"2948",0.23080512108072
"2949",0.23080512108072
"2950",0.23080512108072
"2951",0.23080512108072
"2952",0.23080512108072
"2953",0.23080512108072
"2954",0.23080512108072
"2955",3.24223572040939
"2956",0.23080512108072
"2957",0.23080512108072
"2958",0.23080512108072
"2959",0.23080512108072
"2960",0.23080512108072
"2961",0.23080512108072
"2962",0.23080512108072
"2963",0.23080512108072
"2964",0.23080512108072
"2965",0.522192448277418
"2966",0.23080512108072
"2967",0.522192448277418
"2968",0.23080512108072
"2969",0.23080512108072
"2970",0.23080512108072
"2971",0.23080512108072
"2972",0.23080512108072
"2973",0.23080512108072
"2974",0.23080512108072
"2975",0.522192448277418
"2976",0.522192448277418
"2977",0.23080512108072
"2978",0.522192448277418
"2979",0.23080512108072
"2980",0.23080512108072
"2981",0.23080512108072
"2982",0.522192448277418
"2983",0.522192448277418
"2984",0.23080512108072
"2985",0.23080512108072
"2986",0.522192448277418
"2987",0.23080512108072
"2988",0.23080512108072
"2989",0.522192448277418
"2990",0.23080512108072
"2991",0.23080512108072
"2992",0.23080512108072
"2993",0.23080512108072
"2994",0.23080512108072
"2995",0.23080512108072
"2996",0.522192448277418
"2997",0.522192448277418
"2998",0.23080512108072
"2999",0.23080512108072
"3000",0.23080512108072
"3001",0.23080512108072
"3002",0.522192448277418
"3003",0.23080512108072
"3004",0.23080512108072
"3005",0.23080512108072
"3006",0.23080512108072
"3007",0.23080512108072
"3008",0.23080512108072
"3009",0.23080512108072
"3010",6.21186631748708
"3011",0.23080512108072
"3012",0.23080512108072
"3013",0.23080512108072
"3014",0.23080512108072
"3015",0.23080512108072
"3016",0.522192448277418
"3017",0.23080512108072
"3018",0.23080512108072
"3019",0.23080512108072
"3020",0.23080512108072
"3021",0.522192448277418
"3022",0.23080512108072
"3023",0.522192448277418
"3024",0.23080512108072
"3025",0.23080512108072
"3026",0.23080512108072
"3027",1.77729166519822
"3028",0.23080512108072
"3029",0.522192448277418
"3030",30.5412822038873
"3031",0.23080512108072
"3032",0.23080512108072
"3033",-9.73068068753215
"3034",0.23080512108072
"3035",0.23080512108072
"3036",0.23080512108072
"3037",0.23080512108072
"3038",0.522192448277418
"3039",0.23080512108072
"3040",0.23080512108072
"3041",0.23080512108072
"3042",0.522192448277418
"3043",6.21186631748708
"3044",0.522192448277418
"3045",0.23080512108072
"3046",0.522192448277418
"3047",0.522192448277418
"3048",0.23080512108072
"3049",0.23080512108072
"3050",0.23080512108072
"3051",0.23080512108072
"3052",0.23080512108072
"3053",0.522192448277418
"3054",0.522192448277418
"3055",0.522192448277418
"3056",0.23080512108072
"3057",0.23080512108072
"3058",0.23080512108072
"3059",0.522192448277418
"3060",0.23080512108072
"3061",0.23080512108072
"3062",0.522192448277418
"3063",1.75076908321826
"3064",0.23080512108072
"3065",0.23080512108072
"3066",0.23080512108072
"3067",0.522192448277418
"3068",0.23080512108072
"3069",0.23080512108072
"3070",0.23080512108072
"3071",0.522192448277418
"3072",0.522192448277418
"3073",0.23080512108072
"3074",0.23080512108072
"3075",0.23080512108072
"3076",1.77729166519822
"3077",0.23080512108072
"3078",0.23080512108072
"3079",0.23080512108072
"3080",0.23080512108072
"3081",0.23080512108072
"3082",0.522192448277418
"3083",0.23080512108072
"3084",0.23080512108072
"3085",0.23080512108072
"3086",0.23080512108072
"3087",0.23080512108072
"3088",0.23080512108072
"3089",0.23080512108072
"3090",0.23080512108072
"3091",0.23080512108072
"3092",0.23080512108072
"3093",0.23080512108072
"3094",0.23080512108072
"3095",1.75076908321826
"3096",0.522192448277418
"3097",0.23080512108072
"3098",0.23080512108072
"3099",0.23080512108072
"3100",0.23080512108072
"3101",0.23080512108072
"3102",0.23080512108072
"3103",0.522192448277418
"3104",0.522192448277418
"3105",0.23080512108072
"3106",0.23080512108072
"3107",0.522192448277418
"3108",0.522192448277418
"3109",0.522192448277418
"3110",0.23080512108072
"3111",0.23080512108072
"3112",0.23080512108072
"3113",0.23080512108072
"3114",0.23080512108072
"3115",0.23080512108072
"3116",0.522192448277418
"3117",0.23080512108072
"3118",0.522192448277418
"3119",0.522192448277418
"3120",0.23080512108072
"3121",0.23080512108072
"3122",1.75076908321826
"3123",0.23080512108072
"3124",0.23080512108072
"3125",0.522192448277418
"3126",0.23080512108072
"3127",0.23080512108072
"3128",0.522192448277418
"3129",0.23080512108072
"3130",0.522192448277418
"3131",0.23080512108072
"3132",0.522192448277418
"3133",0.23080512108072
"3134",0.23080512108072
"3135",0.23080512108072
"3136",0.23080512108072
"3137",1.77729166519822
"3138",0.23080512108072
"3139",0.23080512108072
"3140",0.23080512108072
"3141",0.23080512108072
"3142",0.23080512108072
"3143",0.23080512108072
"3144",0.23080512108072
"3145",0.23080512108072
"3146",0.23080512108072
"3147",0.23080512108072
"3148",0.23080512108072
"3149",0.23080512108072
"3150",0.23080512108072
"3151",0.522192448277418
"3152",0.23080512108072
"3153",1.77729166519822
"3154",0.23080512108072
"3155",0.23080512108072
"3156",0.23080512108072
"3157",0.23080512108072
"3158",0.522192448277418
"3159",0.23080512108072
"3160",0.522192448277418
"3161",0.23080512108072
"3162",0.23080512108072
"3163",1.36551773575266
"3164",0.522192448277418
"3165",0.23080512108072
"3166",0.23080512108072
"3167",0.23080512108072
"3168",0.522192448277418
"3169",0.23080512108072
"3170",0.23080512108072
"3171",0.23080512108072
"3172",0.23080512108072
"3173",0.23080512108072
"3174",0.23080512108072
"3175",0.23080512108072
"3176",0.23080512108072
"3177",0.23080512108072
"3178",-9.73068068753215
"3179",0.23080512108072
"3180",0.522192448277418
"3181",0.23080512108072
"3182",0.23080512108072
"3183",0.23080512108072
"3184",0.23080512108072
"3185",0.23080512108072
"3186",0.23080512108072
"3187",0.23080512108072
"3188",0.23080512108072
"3189",0.23080512108072
"3190",0.23080512108072
"3191",0.23080512108072
"3192",0.23080512108072
"3193",0.23080512108072
"3194",0.23080512108072
"3195",0.23080512108072
"3196",0.23080512108072
"3197",0.522192448277418
"3198",0.23080512108072
"3199",0.522192448277418
"3200",0.23080512108072
"3201",0.522192448277418
"3202",0.23080512108072
"3203",0.23080512108072
"3204",0.522192448277418
"3205",0.23080512108072
"3206",0.23080512108072
"3207",0.522192448277418
"3208",3.24223572040939
"3209",0.522192448277418
"3210",0.522192448277418
"3211",0.23080512108072
"3212",0.522192448277418
"3213",0.522192448277418
"3214",0.23080512108072
"3215",0.23080512108072
"3216",0.23080512108072
"3217",40.3491422698217
"3218",0.23080512108072
"3219",0.23080512108072
"3220",0.23080512108072
"3221",0.23080512108072
"3222",0.23080512108072
"3223",0.23080512108072
"3224",0.23080512108072
"3225",0.522192448277418
"3226",0.23080512108072
"3227",0.23080512108072
"3228",0.522192448277418
"3229",0.23080512108072
"3230",0.23080512108072
"3231",0.23080512108072
"3232",0.23080512108072
"3233",0.522192448277418
"3234",0.23080512108072
"3235",0.23080512108072
"3236",0.23080512108072
"3237",0.522192448277418
"3238",0.23080512108072
"3239",0.522192448277418
"3240",0.23080512108072
"3241",0.23080512108072
"3242",1.77729166519822
"3243",0.23080512108072
"3244",0.23080512108072
"3245",0.23080512108072
"3246",6.21186631748708
"3247",1.36551773575266
"3248",0.23080512108072
"3249",0.23080512108072
"3250",6.58030986224499
"3251",0.23080512108072
"3252",0.23080512108072
"3253",0.23080512108072
"3254",0.23080512108072
"3255",0.23080512108072
"3256",0.23080512108072
"3257",0.522192448277418
"3258",0.23080512108072
"3259",0.23080512108072
"3260",0.23080512108072
"3261",0.522192448277418
"3262",0.23080512108072
"3263",0.23080512108072
"3264",0.23080512108072
"3265",0.23080512108072
"3266",0.23080512108072
"3267",0.23080512108072
"3268",0.23080512108072
"3269",0.522192448277418
"3270",0.23080512108072
"3271",0.23080512108072
"3272",0.522192448277418
"3273",0.23080512108072
"3274",0.23080512108072
"3275",0.522192448277418
"3276",0.23080512108072
"3277",0.23080512108072
"3278",0.522192448277418
"3279",0.23080512108072
"3280",0.23080512108072
"3281",0.23080512108072
"3282",0.23080512108072
"3283",0.522192448277418
"3284",0.522192448277418
"3285",0.522192448277418
"3286",0.23080512108072
"3287",0.23080512108072
"3288",0.23080512108072
"3289",0.23080512108072
"3290",0.23080512108072
"3291",0.23080512108072
"3292",0.23080512108072
"3293",0.522192448277418
"3294",0.23080512108072
"3295",0.23080512108072
"3296",1.36551773575266
"3297",0.522192448277418
"3298",0.23080512108072
"3299",0.23080512108072
"3300",0.23080512108072
"3301",0.23080512108072
"3302",1.77729166519822
"3303",0.23080512108072
"3304",0.23080512108072
"3305",0.23080512108072
"3306",0.23080512108072
"3307",0.23080512108072
"3308",0.23080512108072
"3309",0.522192448277418
"3310",0.23080512108072
"3311",0.23080512108072
"3312",0.522192448277418
"3313",0.23080512108072
"3314",0.23080512108072
"3315",0.522192448277418
"3316",0.522192448277418
"3317",0.23080512108072
"3318",3.24223572040939
"3319",0.23080512108072
"3320",3.24223572040939
"3321",0.23080512108072
"3322",0.23080512108072
"3323",0.23080512108072
"3324",0.23080512108072
"3325",0.522192448277418
"3326",0.522192448277418
"3327",0.23080512108072
"3328",0.23080512108072
"3329",0.23080512108072
"3330",0.23080512108072
"3331",0.23080512108072
"3332",0.23080512108072
"3333",0.522192448277418
"3334",0.23080512108072
"3335",3.24223572040939
"3336",0.23080512108072
"3337",0.522192448277418
"3338",0.23080512108072
"3339",0.522192448277418
"3340",0.23080512108072
"3341",0.23080512108072
"3342",0.23080512108072
"3343",1.75076908321826
"3344",0.522192448277418
"3345",0.23080512108072
"3346",0.23080512108072
"3347",0.23080512108072
"3348",0.522192448277418
"3349",0.23080512108072
"3350",0.23080512108072
"3351",-13.6527471475719
"3352",0.23080512108072
"3353",0.23080512108072
"3354",0.23080512108072
"3355",0.23080512108072
"3356",0.23080512108072
"3357",0.23080512108072
"3358",0.522192448277418
"3359",0.23080512108072
"3360",0.23080512108072
"3361",0.23080512108072
"3362",0.522192448277418
"3363",0.23080512108072
"3364",0.522192448277418
"3365",0.23080512108072
"3366",0.23080512108072
"3367",1.77729166519822
"3368",0.23080512108072
"3369",0.23080512108072
"3370",0.23080512108072
"3371",0.23080512108072
"3372",0.23080512108072
"3373",0.23080512108072
"3374",0.23080512108072
"3375",0.23080512108072
"3376",0.522192448277418
"3377",0.23080512108072
"3378",0.23080512108072
"3379",0.23080512108072
"3380",0.23080512108072
"3381",0.522192448277418
"3382",0.522192448277418
"3383",0.23080512108072
"3384",0.23080512108072
"3385",0.23080512108072
"3386",0.23080512108072
"3387",0.522192448277418
"3388",0.522192448277418
"3389",0.522192448277418
"3390",0.23080512108072
"3391",0.23080512108072
"3392",0.522192448277418
"3393",0.522192448277418
"3394",0.522192448277418
"3395",0.23080512108072
"3396",1.75076908321826
"3397",0.23080512108072
"3398",0.23080512108072
"3399",0.23080512108072
"3400",0.522192448277418
"3401",0.522192448277418
"3402",0.23080512108072
"3403",0.23080512108072
"3404",0.23080512108072
"3405",0.522192448277418
"3406",0.23080512108072
"3407",0.23080512108072
"3408",0.522192448277418
"3409",0.23080512108072
"3410",0.23080512108072
"3411",0.23080512108072
"3412",0.522192448277418
"3413",0.23080512108072
"3414",0.23080512108072
"3415",0.23080512108072
"3416",0.522192448277418
"3417",0.522192448277418
"3418",0.522192448277418
"3419",0.23080512108072
"3420",0.23080512108072
"3421",0.522192448277418
"3422",0.23080512108072
"3423",0.522192448277418
"3424",0.522192448277418
"3425",0.23080512108072
"3426",0.23080512108072
"3427",0.23080512108072
"3428",1.77729166519822
"3429",0.23080512108072
"3430",0.23080512108072
"3431",0.23080512108072
"3432",3.24223572040939
"3433",0.23080512108072
"3434",0.522192448277418
"3435",0.23080512108072
"3436",0.23080512108072
"3437",0.23080512108072
"3438",0.23080512108072
"3439",0.522192448277418
"3440",0.522192448277418
"3441",0.23080512108072
"3442",0.522192448277418
"3443",0.522192448277418
"3444",0.23080512108072
"3445",0.23080512108072
"3446",0.522192448277418
"3447",0.23080512108072
