"","leaf_no_t","tau","ben_c","ego_ben","ego_output","cost","ego_cost"
"174",0.0129348199290388,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"175",0.112486416981245,0.100127901573973,0.00474007852904111,0.0728132795081646,0.172941181082138,0,0.044867585905012
"176",0.945216661724277,0.100127901573973,0.0204059183673462,0.0728132795081646,0.172941181082138,0,0.044867585905012
"177",0.0604390783769441,0.100127901573973,0.0438368914705563,0.0728132795081646,0.172941181082138,0,0.044867585905012
"178",0.0159080734599734,0.100127901573973,0.0389946084221301,0.0728132795081646,0.172941181082138,0,0.044867585905012
"179",0.0678002043282103,0.100127901573973,0.000181315192742691,0.0728132795081646,0.172941181082138,0,0.044867585905012
"180",2.68137475535891,0.578278527330259,-8.60422844084496e-16,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"181",0.257257558203022,0.578278527330259,0.0108319978434257,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"182",0.240723750411353,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"183",0.0159343909134301,0.100127901573973,0.0169054770176105,0.0728132795081646,0.172941181082138,0,0.044867585905012
"184",0.0153176435616982,0.100127901573973,0.0823929725070668,0.0728132795081646,0.172941181082138,0,0.044867585905012
"185",0.0461463457356078,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"186",0.237349853659091,0.100127901573973,0.004740078529041,0.0728132795081646,0.172941181082138,0,0.044867585905012
"187",0.0903886036732354,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"188",0.0130932739133524,0.100127901573973,0.0823929725070668,0.0728132795081646,0.172941181082138,0,0.044867585905012
"189",0.311614938857302,0.216069319612792,0.0207155212711114,0.463399747314508,0.6794690669273,0,0.0775945683802134
"190",0.0127194911308528,0.100127901573973,0.223010122629341,0.0728132795081646,0.172941181082138,0,0.044867585905012
"191",0.0127194911308533,0.100127901573973,0.223010122629341,0.0728132795081646,0.172941181082138,0,0.044867585905012
"192",0.28425177447946,0.100127901573973,0.00474007852904118,0.0728132795081646,0.172941181082138,0,0.044867585905012
"193",0.0131847094318019,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"194",0.0415334048073192,0.100127901573973,0.0259437755560972,0.0728132795081646,0.172941181082138,0,0.044867585905012
"195",1.13235488592408,0.100127901573973,0.004740078529041,0.0728132795081646,0.172941181082138,0,0.044867585905012
"196",0.906532473186361,0.578278527330259,3.95945036016647,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"197",1.30218457411749,0.216069319612792,1.20454229903245,0.463399747314508,0.6794690669273,0,0.0775945683802134
"198",0.123142371383427,0.578278527330259,0.0165828103247346,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"199",0.0130932739133526,0.100127901573973,0.0823929725070668,0.0728132795081646,0.172941181082138,0,0.044867585905012
"200",0.0993788804044054,0.100127901573973,0.109693411862375,0.0728132795081646,0.172941181082138,0,0.044867585905012
"201",0.17563593874909,0.216069319612792,0.124233536646512,0.463399747314508,0.6794690669273,0,0.0775945683802134
"202",0.800345913430495,0.100127901573973,0.000181315192742823,0.0728132795081646,0.172941181082138,0,0.044867585905012
"203",0.0130932739133523,0.100127901573973,0.0320792273636066,0.0728132795081646,0.172941181082138,0,0.044867585905012
"204",0.0934072901581719,0.100127901573973,0.00474007852904108,0.0728132795081646,0.172941181082138,0,0.044867585905012
"205",3.0774259291891,0.891525050488539,0.0174872293670373,0.17549447697269,1.06701952746123,0,0.166204986149584
"206",0.0453277250459529,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"207",0.143078254371237,0.100127901573973,0.00957749788387977,0.0728132795081646,0.172941181082138,0,0.044867585905012
"208",0.111490240823485,0.216069319612792,2.36036202025962,0.463399747314508,0.6794690669273,0,0.0775945683802134
"209",0.0130932739133525,0.100127901573973,0.0320792273636066,0.0728132795081646,0.172941181082138,0,0.044867585905012
"210",0.0438743421767031,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"211",0.0130932739133524,0.100127901573973,0.0320792273636066,0.0728132795081646,0.172941181082138,0,0.044867585905012
"212",0.298843306331493,0.891525050488539,0.0239286843579979,0.17549447697269,1.06701952746123,0,0.166204986149584
"213",0.043874342176703,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"214",0.104064968918042,0.578278527330259,0.0075601292809033,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"215",0.020274213868433,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"216",0.0306525069719572,0.100127901573973,0.0438368914705563,0.0728132795081646,0.172941181082138,0,0.044867585905012
"217",0.0130932739133523,0.100127901573973,0.0320792273636066,0.0728132795081646,0.172941181082138,0,0.044867585905012
"218",0.0461463457356078,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"219",0.145886545847799,0.100127901573973,0.00474007852904111,0.0728132795081646,0.172941181082138,0,0.044867585905012
"220",0.810723823607983,0.100127901573973,0.432248340414302,0.0728132795081646,0.172941181082138,0,0.044867585905012
"221",0.145886545847799,0.100127901573973,0.00474007852904111,0.0728132795081646,0.172941181082138,0,0.044867585905012
"222",0.0132876689532404,0.100127901573973,0.0389946084221301,0.0728132795081646,0.172941181082138,0,0.044867585905012
"223",0.0239946929984544,1.61089848556532,0.000181315192743088,0.194110890356853,1.80500937592217,0,0.271084337349398
"224",0.0148441474283666,0.100127901573973,0.0167793780348595,0.0728132795081646,0.172941181082138,0,0.044867585905012
"225",0.0155120386015862,0.100127901573973,0.0384401683694292,0.0728132795081646,0.172941181082138,0,0.044867585905012
"226",0.579204258713994,1.58384691705167,0.105412435192044,0.68808545084593,2.2719323678976,0,0.38961038961039
"227",0.0130932739133524,0.100127901573973,0.0823929725070668,0.0728132795081646,0.172941181082138,0,0.044867585905012
"228",0.0892828519654497,0.100127901573973,0.746920602338566,0.0728132795081646,0.172941181082138,0,0.044867585905012
"229",0.120316344587994,0.578278527330259,0.0128309978434257,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"230",0.00937954546108528,0.100127901573973,0.0128309978434257,0.0728132795081646,0.172941181082138,0,0.044867585905012
"231",2.17474602434891,0.100127901573973,0.000181315192742693,0.0728132795081646,0.172941181082138,0,0.044867585905012
"232",0.111490240823485,0.216069319612792,2.35783239751128,0.463399747314508,0.6794690669273,0,0.0775945683802134
"233",0.252345446693919,1.61089848556532,0.0862674263044857,0.194110890356853,1.80500937592217,0,0.271084337349398
"234",0.316790735241053,0.100127901573973,0.004740078529041,0.0728132795081646,0.172941181082138,0,0.044867585905012
"235",0.0789947284320509,0.100127901573973,0.0322676738354011,0.0728132795081646,0.172941181082138,0,0.044867585905012
"236",0.619355164278274,0.891525050488539,0.739147754433529,0.17549447697269,1.06701952746123,10,0.166204986149584
"237",0.0131847094318017,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"238",0.0252318294387746,0.100127901573973,0.0161521022947723,0.0728132795081646,0.172941181082138,0,0.044867585905012
"239",0.0154691726124812,0.100127901573973,0.223010122629341,0.0728132795081646,0.172941181082138,0,0.044867585905012
"240",0.206719059306818,0.578278527330259,0.0238439127990325,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"241",0.0438743421767034,0.100127901573973,0.0259437755560972,0.0728132795081646,0.172941181082138,0,0.044867585905012
"242",6.47666341790315,2.90180135612262,3.3414556385903,1.36376481941075,4.26556617553337,0,0.444444444444444
"243",0.48371088314307,0.216069319612792,0.0064632802102715,0.463399747314508,0.6794690669273,0,0.0775945683802134
"244",0.0541105229395596,0.100127901573973,0.0577181210543699,0.0728132795081646,0.172941181082138,0,0.044867585905012
"245",0.85722716942271,0.100127901573973,-1.083300116278e-15,0.0728132795081646,0.172941181082138,0,0.044867585905012
"246",1.11469422305007,1.61089848556532,0.154980481420162,0.194110890356853,1.80500937592217,0,0.271084337349398
"247",0.0156845014106673,0.100127901573973,0.0169054770176105,0.0728132795081646,0.172941181082138,0,0.044867585905012
"248",0.109238477734454,0.578278527330259,0.00756012928090326,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"249",0.130477737495403,0.100127901573973,0.004740078529041,0.0728132795081646,0.172941181082138,0,0.044867585905012
"250",0.0271752559347931,0.578278527330259,0.0322676738354011,0.0487732838954198,0.627051811225679,0,0.0503018108651912
"251",0.0934072901581719,0.100127901573973,0.00474007852904108,0.0728132795081646,0.172941181082138,0,0.044867585905012
