"","leaf_no_t","tau","ben_c","alt_ben","alt_output","cost","alt_cost","ben_cost"
"3077",0.313889258638642,0.686325582775531,0.00605813378966775,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3078",0.486033070729486,0.11482262042001,0.0859825404452741,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3079",0.163564448643904,0.11482262042001,3.03119205204797,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3080",0.151896759377824,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"3081",0.0928375340021799,0.11482262042001,0.0431386188727397,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0310077519379845
"3082",1.09656087057587,1.71628470702478,0.173568344324798,0.376856965903634,2.09314167292842,0,0.12962962962963,0
"3083",0.166639971524212,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3084",0.140920627789739,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3085",0.165880874713053,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3086",0.096634104057753,0.11482262042001,0.0563439276134081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3087",0.0628102011406575,0.11482262042001,0.102318853924627,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3088",0.46414708743254,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"3089",0.153571289292354,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3090",1.92021643341898,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3091",0.48113313281948,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3092",0.457276663574551,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3093",0.0719184314306458,0.11482262042001,0.0318995643672842,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0505050505050505
"3094",1.92021643341898,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3095",6.69007583621986,1.71628470702478,0.101201695558619,0.376856965903634,2.09314167292842,0,0.12962962962963,0.253164556962025
"3096",17.2557132447756,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,10,0.04210004952947,0.0632911392405063
"3097",0.152195335890279,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"3098",1.04748088816829,0.686325582775531,0.00179535395853075,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3099",0.42531661544695,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3100",0.463515230592412,0.686325582775531,0.00605813378966765,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.555555555555556
"3101",0.0274060329691775,0.11482262042001,0.00179535395853077,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3102",0.186355496105325,0.686325582775531,0.00274287650109486,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3103",0.113656441179998,0.11482262042001,0.0317846465163277,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3104",1.13674455404928,1.71628470702478,0.172916240193545,0.376856965903634,2.09314167292842,0,0.12962962962963,0
"3105",0.0920997377854846,0.11482262042001,0.0455591644839118,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3106",0.221526424793207,0.11482262042001,0.00179535395853075,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3107",1.56880845222447,0.686325582775531,0.002981996241044,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3108",0.718757765822905,0.686325582775531,1.08973638493033,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3109",1.01917317871721,1.71628470702478,1.02860371826366,0.376856965903634,2.09314167292842,0,0.12962962962963,0
"3110",0.187629510189832,0.686325582775531,0.00274287650109486,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.078125
"3111",0.116872866052859,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3112",0.0549182675083883,0.686325582775531,0.0184368561526355,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3113",0.167555404627583,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
